task_id,asset_id,defect_id,department_id,section_id,task_type,planned_start,planned_end,due_date,required_block_type,estimated_duration_minutes,status
TASK-04064,AST-414,,DEP-002,SEC-003,PREVENTIVE,2026-04-17T00:00:00,2026-04-17T02:00:00,2026-05-02T00:00:00,SHADOW,120,COMPLETED
TASK-04065,AST-414,,DEP-002,SEC-003,PREVENTIVE,2026-07-16T00:00:00,2026-07-16T02:00:00,2026-07-31T00:00:00,SHADOW,120,COMPLETED
TASK-04075,AST-417,,DEP-002,SEC-005,PREVENTIVE,2023-09-08T00:00:00,2023-09-08T02:00:00,2023-09-23T00:00:00,SHADOW,120,COMPLETED
TASK-04076,AST-417,,DEP-002,SEC-005,PREVENTIVE,2023-12-07T00:00:00,2023-12-07T02:00:00,2023-12-22T00:00:00,SHADOW,120,COMPLETED
TASK-04077,AST-417,,DEP-002,SEC-005,PREVENTIVE,2024-03-06T00:00:00,2024-03-06T02:00:00,2024-03-21T00:00:00,SHADOW,120,COMPLETED
TASK-04078,AST-417,,DEP-002,SEC-005,PREVENTIVE,2024-06-04T00:00:00,2024-06-04T02:00:00,2024-06-19T00:00:00,SHADOW,120,COMPLETED
TASK-04079,AST-417,,DEP-002,SEC-005,PREVENTIVE,2024-09-02T00:00:00,2024-09-02T02:00:00,2024-09-17T00:00:00,SHADOW,120,COMPLETED
TASK-04080,AST-417,,DEP-002,SEC-005,PREVENTIVE,2024-12-01T00:00:00,2024-12-01T02:00:00,2024-12-16T00:00:00,SHADOW,120,COMPLETED
TASK-04081,AST-417,,DEP-002,SEC-005,PREVENTIVE,2025-03-01T00:00:00,2025-03-01T02:00:00,2025-03-16T00:00:00,SHADOW,120,COMPLETED
TASK-04082,AST-417,,DEP-002,SEC-005,PREVENTIVE,2025-05-30T00:00:00,2025-05-30T02:00:00,2025-06-14T00:00:00,SHADOW,120,COMPLETED
TASK-04083,AST-417,,DEP-002,SEC-005,PREVENTIVE,2025-08-28T00:00:00,2025-08-28T02:00:00,2025-09-12T00:00:00,SHADOW,120,COMPLETED
TASK-04084,AST-417,,DEP-002,SEC-005,PREVENTIVE,2025-11-26T00:00:00,2025-11-26T02:00:00,2025-12-11T00:00:00,SHADOW,120,COMPLETED
TASK-04085,AST-417,,DEP-002,SEC-005,PREVENTIVE,2026-02-24T00:00:00,2026-02-24T02:00:00,2026-03-11T00:00:00,SHADOW,120,COMPLETED
TASK-04086,AST-417,,DEP-002,SEC-005,PREVENTIVE,2026-05-25T00:00:00,2026-05-25T02:00:00,2026-06-09T00:00:00,SHADOW,120,COMPLETED
TASK-04087,AST-418,,DEP-002,SEC-005,PREVENTIVE,2023-09-14T00:00:00,2023-09-14T02:00:00,2023-09-29T00:00:00,SHADOW,120,COMPLETED
TASK-04088,AST-418,,DEP-002,SEC-005,PREVENTIVE,2023-12-13T00:00:00,2023-12-13T02:00:00,2023-12-28T00:00:00,SHADOW,120,COMPLETED
TASK-04089,AST-418,,DEP-002,SEC-005,PREVENTIVE,2024-03-12T00:00:00,2024-03-12T02:00:00,2024-03-27T00:00:00,SHADOW,120,COMPLETED
TASK-04090,AST-418,,DEP-002,SEC-005,PREVENTIVE,2024-06-10T00:00:00,2024-06-10T02:00:00,2024-06-25T00:00:00,SHADOW,120,COMPLETED
TASK-04091,AST-418,,DEP-002,SEC-005,PREVENTIVE,2024-09-08T00:00:00,2024-09-08T02:00:00,2024-09-23T00:00:00,SHADOW,120,COMPLETED
TASK-04092,AST-418,,DEP-002,SEC-005,PREVENTIVE,2024-12-07T00:00:00,2024-12-07T02:00:00,2024-12-22T00:00:00,SHADOW,120,COMPLETED
TASK-04093,AST-418,,DEP-002,SEC-005,PREVENTIVE,2025-03-07T00:00:00,2025-03-07T02:00:00,2025-03-22T00:00:00,SHADOW,120,COMPLETED
TASK-04094,AST-418,,DEP-002,SEC-005,PREVENTIVE,2025-06-05T00:00:00,2025-06-05T02:00:00,2025-06-20T00:00:00,SHADOW,120,COMPLETED
TASK-04095,AST-418,,DEP-002,SEC-005,PREVENTIVE,2025-09-03T00:00:00,2025-09-03T02:00:00,2025-09-18T00:00:00,SHADOW,120,COMPLETED
TASK-04096,AST-418,,DEP-002,SEC-005,PREVENTIVE,2025-12-02T00:00:00,2025-12-02T02:00:00,2025-12-17T00:00:00,SHADOW,120,COMPLETED
TASK-04097,AST-418,,DEP-002,SEC-005,PREVENTIVE,2026-03-02T00:00:00,2026-03-02T02:00:00,2026-03-17T00:00:00,SHADOW,120,COMPLETED
TASK-04098,AST-418,,DEP-002,SEC-005,PREVENTIVE,2026-05-31T00:00:00,2026-05-31T02:00:00,2026-06-15T00:00:00,SHADOW,120,COMPLETED
TASK-04108,AST-421,,DEP-002,SEC-006,PREVENTIVE,2023-09-19T00:00:00,2023-09-19T02:00:00,2023-10-04T00:00:00,SHADOW,120,COMPLETED
TASK-04109,AST-421,,DEP-002,SEC-006,PREVENTIVE,2023-12-18T00:00:00,2023-12-18T02:00:00,2024-01-02T00:00:00,SHADOW,120,COMPLETED
TASK-04110,AST-421,,DEP-002,SEC-006,PREVENTIVE,2024-03-17T00:00:00,2024-03-17T02:00:00,2024-04-01T00:00:00,SHADOW,120,COMPLETED
TASK-04111,AST-421,,DEP-002,SEC-006,PREVENTIVE,2024-06-15T00:00:00,2024-06-15T02:00:00,2024-06-30T00:00:00,SHADOW,120,COMPLETED
TASK-04112,AST-421,,DEP-002,SEC-006,PREVENTIVE,2024-09-13T00:00:00,2024-09-13T02:00:00,2024-09-28T00:00:00,SHADOW,120,COMPLETED
TASK-04113,AST-421,,DEP-002,SEC-006,PREVENTIVE,2024-12-12T00:00:00,2024-12-12T02:00:00,2024-12-27T00:00:00,SHADOW,120,COMPLETED
TASK-04114,AST-421,,DEP-002,SEC-006,PREVENTIVE,2025-03-12T00:00:00,2025-03-12T02:00:00,2025-03-27T00:00:00,SHADOW,120,COMPLETED
TASK-04115,AST-421,,DEP-002,SEC-006,PREVENTIVE,2025-06-10T00:00:00,2025-06-10T02:00:00,2025-06-25T00:00:00,SHADOW,120,COMPLETED
TASK-04116,AST-421,,DEP-002,SEC-006,PREVENTIVE,2025-09-08T00:00:00,2025-09-08T02:00:00,2025-09-23T00:00:00,SHADOW,120,COMPLETED
TASK-04117,AST-421,,DEP-002,SEC-006,PREVENTIVE,2025-12-07T00:00:00,2025-12-07T02:00:00,2025-12-22T00:00:00,SHADOW,120,COMPLETED
TASK-04118,AST-421,,DEP-002,SEC-006,PREVENTIVE,2026-03-07T00:00:00,2026-03-07T02:00:00,2026-03-22T00:00:00,SHADOW,120,COMPLETED
TASK-04119,AST-421,,DEP-002,SEC-006,PREVENTIVE,2026-06-05T00:00:00,2026-06-05T02:00:00,2026-06-20T00:00:00,SHADOW,120,COMPLETED
TASK-04129,AST-424,,DEP-002,SEC-003,PREVENTIVE,2023-08-23T00:00:00,2023-08-23T02:00:00,2023-09-07T00:00:00,SHADOW,120,COMPLETED
TASK-04130,AST-424,,DEP-002,SEC-003,PREVENTIVE,2023-11-21T00:00:00,2023-11-21T02:00:00,2023-12-06T00:00:00,SHADOW,120,COMPLETED
TASK-04131,AST-424,,DEP-002,SEC-003,PREVENTIVE,2024-02-19T00:00:00,2024-02-19T02:00:00,2024-03-05T00:00:00,SHADOW,120,COMPLETED
TASK-04132,AST-424,,DEP-002,SEC-003,PREVENTIVE,2024-05-19T00:00:00,2024-05-19T02:00:00,2024-06-03T00:00:00,SHADOW,120,COMPLETED
TASK-04133,AST-424,,DEP-002,SEC-003,PREVENTIVE,2024-08-17T00:00:00,2024-08-17T02:00:00,2024-09-01T00:00:00,SHADOW,120,COMPLETED
TASK-04134,AST-424,,DEP-002,SEC-003,PREVENTIVE,2024-11-15T00:00:00,2024-11-15T02:00:00,2024-11-30T00:00:00,SHADOW,120,COMPLETED
TASK-04135,AST-424,,DEP-002,SEC-003,PREVENTIVE,2025-02-13T00:00:00,2025-02-13T02:00:00,2025-02-28T00:00:00,SHADOW,120,COMPLETED
TASK-04136,AST-424,,DEP-002,SEC-003,PREVENTIVE,2025-05-14T00:00:00,2025-05-14T02:00:00,2025-05-29T00:00:00,SHADOW,120,COMPLETED
TASK-04137,AST-424,,DEP-002,SEC-003,PREVENTIVE,2025-08-12T00:00:00,2025-08-12T02:00:00,2025-08-27T00:00:00,SHADOW,120,COMPLETED
TASK-04138,AST-424,,DEP-002,SEC-003,PREVENTIVE,2025-11-10T00:00:00,2025-11-10T02:00:00,2025-11-25T00:00:00,SHADOW,120,COMPLETED
TASK-04139,AST-424,,DEP-002,SEC-003,PREVENTIVE,2026-02-08T00:00:00,2026-02-08T02:00:00,2026-02-23T00:00:00,SHADOW,120,COMPLETED
TASK-04140,AST-424,,DEP-002,SEC-003,PREVENTIVE,2026-05-09T00:00:00,2026-05-09T02:00:00,2026-05-24T00:00:00,SHADOW,120,COMPLETED
TASK-04153,AST-427,,DEP-002,SEC-002,PREVENTIVE,2023-09-07T00:00:00,2023-09-07T02:00:00,2023-09-22T00:00:00,SHADOW,120,COMPLETED
TASK-04154,AST-427,,DEP-002,SEC-002,PREVENTIVE,2023-12-06T00:00:00,2023-12-06T02:00:00,2023-12-21T00:00:00,SHADOW,120,COMPLETED
TASK-04155,AST-427,,DEP-002,SEC-002,PREVENTIVE,2024-03-05T00:00:00,2024-03-05T02:00:00,2024-03-20T00:00:00,SHADOW,120,COMPLETED
TASK-04156,AST-427,,DEP-002,SEC-002,PREVENTIVE,2024-06-03T00:00:00,2024-06-03T02:00:00,2024-06-18T00:00:00,SHADOW,120,COMPLETED
TASK-04157,AST-427,,DEP-002,SEC-002,PREVENTIVE,2024-09-01T00:00:00,2024-09-01T02:00:00,2024-09-16T00:00:00,SHADOW,120,COMPLETED
TASK-04158,AST-427,,DEP-002,SEC-002,PREVENTIVE,2024-11-30T00:00:00,2024-11-30T02:00:00,2024-12-15T00:00:00,SHADOW,120,COMPLETED
TASK-04159,AST-427,,DEP-002,SEC-002,PREVENTIVE,2025-02-28T00:00:00,2025-02-28T02:00:00,2025-03-15T00:00:00,SHADOW,120,COMPLETED
TASK-04160,AST-427,,DEP-002,SEC-002,PREVENTIVE,2025-05-29T00:00:00,2025-05-29T02:00:00,2025-06-13T00:00:00,SHADOW,120,COMPLETED
TASK-04161,AST-427,,DEP-002,SEC-002,PREVENTIVE,2025-08-27T00:00:00,2025-08-27T02:00:00,2025-09-11T00:00:00,SHADOW,120,COMPLETED
TASK-04162,AST-427,,DEP-002,SEC-002,PREVENTIVE,2025-11-25T00:00:00,2025-11-25T02:00:00,2025-12-10T00:00:00,SHADOW,120,COMPLETED
TASK-04163,AST-427,,DEP-002,SEC-002,PREVENTIVE,2026-02-23T00:00:00,2026-02-23T02:00:00,2026-03-10T00:00:00,SHADOW,120,COMPLETED
TASK-04164,AST-427,,DEP-002,SEC-002,PREVENTIVE,2026-05-24T00:00:00,2026-05-24T02:00:00,2026-06-08T00:00:00,SHADOW,120,COMPLETED
TASK-04168,AST-429,,DEP-002,SEC-004,PREVENTIVE,2023-10-02T00:00:00,2023-10-02T02:00:00,2023-10-17T00:00:00,SHADOW,120,COMPLETED
TASK-04169,AST-429,,DEP-002,SEC-004,PREVENTIVE,2023-12-31T00:00:00,2023-12-31T02:00:00,2024-01-15T00:00:00,SHADOW,120,COMPLETED
TASK-04170,AST-429,,DEP-002,SEC-004,PREVENTIVE,2024-03-30T00:00:00,2024-03-30T02:00:00,2024-04-14T00:00:00,SHADOW,120,COMPLETED
TASK-04171,AST-429,,DEP-002,SEC-004,PREVENTIVE,2024-06-28T00:00:00,2024-06-28T02:00:00,2024-07-13T00:00:00,SHADOW,120,COMPLETED
TASK-04172,AST-429,,DEP-002,SEC-004,PREVENTIVE,2024-09-26T00:00:00,2024-09-26T02:00:00,2024-10-11T00:00:00,SHADOW,120,COMPLETED
TASK-04173,AST-429,,DEP-002,SEC-004,PREVENTIVE,2024-12-25T00:00:00,2024-12-25T02:00:00,2025-01-09T00:00:00,SHADOW,120,COMPLETED
TASK-04174,AST-429,,DEP-002,SEC-004,PREVENTIVE,2025-03-25T00:00:00,2025-03-25T02:00:00,2025-04-09T00:00:00,SHADOW,120,COMPLETED
TASK-04175,AST-429,,DEP-002,SEC-004,PREVENTIVE,2025-06-23T00:00:00,2025-06-23T02:00:00,2025-07-08T00:00:00,SHADOW,120,COMPLETED
TASK-04176,AST-429,,DEP-002,SEC-004,PREVENTIVE,2025-09-21T00:00:00,2025-09-21T02:00:00,2025-10-06T00:00:00,SHADOW,120,COMPLETED
TASK-04177,AST-429,,DEP-002,SEC-004,PREVENTIVE,2025-12-20T00:00:00,2025-12-20T02:00:00,2026-01-04T00:00:00,SHADOW,120,COMPLETED
TASK-04178,AST-429,,DEP-002,SEC-004,PREVENTIVE,2026-03-20T00:00:00,2026-03-20T02:00:00,2026-04-04T00:00:00,SHADOW,120,COMPLETED
TASK-04179,AST-429,,DEP-002,SEC-004,PREVENTIVE,2026-06-18T00:00:00,2026-06-18T02:00:00,2026-07-03T00:00:00,SHADOW,120,COMPLETED
TASK-04180,AST-430,,DEP-002,SEC-001,PREVENTIVE,2023-10-12T00:00:00,2023-10-12T02:00:00,2023-10-27T00:00:00,SHADOW,120,COMPLETED
TASK-04181,AST-430,,DEP-002,SEC-001,PREVENTIVE,2024-01-10T00:00:00,2024-01-10T02:00:00,2024-01-25T00:00:00,SHADOW,120,COMPLETED
TASK-04182,AST-430,,DEP-002,SEC-001,PREVENTIVE,2024-04-09T00:00:00,2024-04-09T02:00:00,2024-04-24T00:00:00,SHADOW,120,COMPLETED
TASK-04183,AST-430,,DEP-002,SEC-001,PREVENTIVE,2024-07-08T00:00:00,2024-07-08T02:00:00,2024-07-23T00:00:00,SHADOW,120,COMPLETED
TASK-04184,AST-430,,DEP-002,SEC-001,PREVENTIVE,2024-10-06T00:00:00,2024-10-06T02:00:00,2024-10-21T00:00:00,SHADOW,120,COMPLETED
TASK-04185,AST-430,,DEP-002,SEC-001,PREVENTIVE,2025-01-04T00:00:00,2025-01-04T02:00:00,2025-01-19T00:00:00,SHADOW,120,COMPLETED
TASK-04186,AST-430,,DEP-002,SEC-001,PREVENTIVE,2025-04-04T00:00:00,2025-04-04T02:00:00,2025-04-19T00:00:00,SHADOW,120,COMPLETED
TASK-04187,AST-430,,DEP-002,SEC-001,PREVENTIVE,2025-07-03T00:00:00,2025-07-03T02:00:00,2025-07-18T00:00:00,SHADOW,120,COMPLETED
TASK-04188,AST-430,,DEP-002,SEC-001,PREVENTIVE,2025-10-01T00:00:00,2025-10-01T02:00:00,2025-10-16T00:00:00,SHADOW,120,COMPLETED
TASK-04189,AST-430,,DEP-002,SEC-001,PREVENTIVE,2025-12-30T00:00:00,2025-12-30T02:00:00,2026-01-14T00:00:00,SHADOW,120,COMPLETED
TASK-04190,AST-430,,DEP-002,SEC-001,PREVENTIVE,2026-03-30T00:00:00,2026-03-30T02:00:00,2026-04-14T00:00:00,SHADOW,120,COMPLETED
TASK-04191,AST-430,,DEP-002,SEC-001,PREVENTIVE,2026-06-28T00:00:00,2026-06-28T02:00:00,2026-07-13T00:00:00,SHADOW,120,COMPLETED
TASK-04198,AST-433,,DEP-002,SEC-002,PREVENTIVE,2023-10-17T00:00:00,2023-10-17T02:00:00,2023-11-01T00:00:00,SHADOW,120,COMPLETED
TASK-04199,AST-433,,DEP-002,SEC-002,PREVENTIVE,2024-01-15T00:00:00,2024-01-15T02:00:00,2024-01-30T00:00:00,SHADOW,120,COMPLETED
TASK-04200,AST-433,,DEP-002,SEC-002,PREVENTIVE,2024-04-14T00:00:00,2024-04-14T02:00:00,2024-04-29T00:00:00,SHADOW,120,COMPLETED
TASK-04201,AST-433,,DEP-002,SEC-002,PREVENTIVE,2024-07-13T00:00:00,2024-07-13T02:00:00,2024-07-28T00:00:00,SHADOW,120,COMPLETED
TASK-04202,AST-433,,DEP-002,SEC-002,PREVENTIVE,2024-10-11T00:00:00,2024-10-11T02:00:00,2024-10-26T00:00:00,SHADOW,120,COMPLETED
TASK-04203,AST-433,,DEP-002,SEC-002,PREVENTIVE,2025-01-09T00:00:00,2025-01-09T02:00:00,2025-01-24T00:00:00,SHADOW,120,COMPLETED
TASK-04204,AST-433,,DEP-002,SEC-002,PREVENTIVE,2025-04-09T00:00:00,2025-04-09T02:00:00,2025-04-24T00:00:00,SHADOW,120,COMPLETED
TASK-04205,AST-433,,DEP-002,SEC-002,PREVENTIVE,2025-07-08T00:00:00,2025-07-08T02:00:00,2025-07-23T00:00:00,SHADOW,120,COMPLETED
TASK-04206,AST-433,,DEP-002,SEC-002,PREVENTIVE,2025-10-06T00:00:00,2025-10-06T02:00:00,2025-10-21T00:00:00,SHADOW,120,COMPLETED
TASK-04207,AST-433,,DEP-002,SEC-002,PREVENTIVE,2026-01-04T00:00:00,2026-01-04T02:00:00,2026-01-19T00:00:00,SHADOW,120,COMPLETED
TASK-04208,AST-433,,DEP-002,SEC-002,PREVENTIVE,2026-04-04T00:00:00,2026-04-04T02:00:00,2026-04-19T00:00:00,SHADOW,120,COMPLETED
TASK-04209,AST-433,,DEP-002,SEC-002,PREVENTIVE,2026-07-03T00:00:00,2026-07-03T02:00:00,2026-07-18T00:00:00,SHADOW,120,COMPLETED
TASK-04213,AST-435,,DEP-002,SEC-001,PREVENTIVE,2023-10-16T00:00:00,2023-10-16T02:00:00,2023-10-31T00:00:00,SHADOW,120,COMPLETED
TASK-04214,AST-435,,DEP-002,SEC-001,PREVENTIVE,2024-01-14T00:00:00,2024-01-14T02:00:00,2024-01-29T00:00:00,SHADOW,120,COMPLETED
TASK-04215,AST-435,,DEP-002,SEC-001,PREVENTIVE,2024-04-13T00:00:00,2024-04-13T02:00:00,2024-04-28T00:00:00,SHADOW,120,COMPLETED
TASK-04216,AST-435,,DEP-002,SEC-001,PREVENTIVE,2024-07-12T00:00:00,2024-07-12T02:00:00,2024-07-27T00:00:00,SHADOW,120,COMPLETED
TASK-04217,AST-435,,DEP-002,SEC-001,PREVENTIVE,2024-10-10T00:00:00,2024-10-10T02:00:00,2024-10-25T00:00:00,SHADOW,120,COMPLETED
TASK-04218,AST-435,,DEP-002,SEC-001,PREVENTIVE,2025-01-08T00:00:00,2025-01-08T02:00:00,2025-01-23T00:00:00,SHADOW,120,COMPLETED
TASK-04219,AST-435,,DEP-002,SEC-001,PREVENTIVE,2025-04-08T00:00:00,2025-04-08T02:00:00,2025-04-23T00:00:00,SHADOW,120,COMPLETED
TASK-04220,AST-435,,DEP-002,SEC-001,PREVENTIVE,2025-07-07T00:00:00,2025-07-07T02:00:00,2025-07-22T00:00:00,SHADOW,120,COMPLETED
TASK-04221,AST-435,,DEP-002,SEC-001,PREVENTIVE,2025-10-05T00:00:00,2025-10-05T02:00:00,2025-10-20T00:00:00,SHADOW,120,COMPLETED
TASK-04222,AST-435,,DEP-002,SEC-001,PREVENTIVE,2026-01-03T00:00:00,2026-01-03T02:00:00,2026-01-18T00:00:00,SHADOW,120,COMPLETED
TASK-04223,AST-435,,DEP-002,SEC-001,PREVENTIVE,2026-04-03T00:00:00,2026-04-03T02:00:00,2026-04-18T00:00:00,SHADOW,120,COMPLETED
TASK-04224,AST-435,,DEP-002,SEC-001,PREVENTIVE,2026-07-02T00:00:00,2026-07-02T02:00:00,2026-07-17T00:00:00,SHADOW,120,COMPLETED
TASK-04228,AST-437,,DEP-002,SEC-006,PREVENTIVE,2023-10-12T00:00:00,2023-10-12T02:00:00,2023-10-27T00:00:00,SHADOW,120,COMPLETED
TASK-04229,AST-437,,DEP-002,SEC-006,PREVENTIVE,2024-01-10T00:00:00,2024-01-10T02:00:00,2024-01-25T00:00:00,SHADOW,120,COMPLETED
TASK-04230,AST-437,,DEP-002,SEC-006,PREVENTIVE,2024-04-09T00:00:00,2024-04-09T02:00:00,2024-04-24T00:00:00,SHADOW,120,COMPLETED
TASK-04231,AST-437,,DEP-002,SEC-006,PREVENTIVE,2024-07-08T00:00:00,2024-07-08T02:00:00,2024-07-23T00:00:00,SHADOW,120,COMPLETED
TASK-04232,AST-437,,DEP-002,SEC-006,PREVENTIVE,2024-10-06T00:00:00,2024-10-06T02:00:00,2024-10-21T00:00:00,SHADOW,120,COMPLETED
TASK-04233,AST-437,,DEP-002,SEC-006,PREVENTIVE,2025-01-04T00:00:00,2025-01-04T02:00:00,2025-01-19T00:00:00,SHADOW,120,COMPLETED
TASK-04234,AST-437,,DEP-002,SEC-006,PREVENTIVE,2025-04-04T00:00:00,2025-04-04T02:00:00,2025-04-19T00:00:00,SHADOW,120,COMPLETED
TASK-04235,AST-437,,DEP-002,SEC-006,PREVENTIVE,2025-07-03T00:00:00,2025-07-03T02:00:00,2025-07-18T00:00:00,SHADOW,120,COMPLETED
TASK-04236,AST-437,,DEP-002,SEC-006,PREVENTIVE,2025-10-01T00:00:00,2025-10-01T02:00:00,2025-10-16T00:00:00,SHADOW,120,COMPLETED
TASK-04237,AST-437,,DEP-002,SEC-006,PREVENTIVE,2025-12-30T00:00:00,2025-12-30T02:00:00,2026-01-14T00:00:00,SHADOW,120,COMPLETED
TASK-04238,AST-437,,DEP-002,SEC-006,PREVENTIVE,2026-03-30T00:00:00,2026-03-30T02:00:00,2026-04-14T00:00:00,SHADOW,120,COMPLETED
TASK-04239,AST-437,,DEP-002,SEC-006,PREVENTIVE,2026-06-28T00:00:00,2026-06-28T02:00:00,2026-07-13T00:00:00,SHADOW,120,COMPLETED
TASK-04246,AST-439,,DEP-002,SEC-003,PREVENTIVE,2023-08-27T00:00:00,2023-08-27T02:00:00,2023-09-11T00:00:00,SHADOW,120,COMPLETED
TASK-04247,AST-439,,DEP-002,SEC-003,PREVENTIVE,2023-11-25T00:00:00,2023-11-25T02:00:00,2023-12-10T00:00:00,SHADOW,120,COMPLETED
TASK-04248,AST-439,,DEP-002,SEC-003,PREVENTIVE,2024-02-23T00:00:00,2024-02-23T02:00:00,2024-03-09T00:00:00,SHADOW,120,COMPLETED
TASK-04249,AST-439,,DEP-002,SEC-003,PREVENTIVE,2024-05-23T00:00:00,2024-05-23T02:00:00,2024-06-07T00:00:00,SHADOW,120,COMPLETED
TASK-04250,AST-439,,DEP-002,SEC-003,PREVENTIVE,2024-08-21T00:00:00,2024-08-21T02:00:00,2024-09-05T00:00:00,SHADOW,120,COMPLETED
TASK-04251,AST-439,,DEP-002,SEC-003,PREVENTIVE,2024-11-19T00:00:00,2024-11-19T02:00:00,2024-12-04T00:00:00,SHADOW,120,COMPLETED
TASK-04252,AST-439,,DEP-002,SEC-003,PREVENTIVE,2025-02-17T00:00:00,2025-02-17T02:00:00,2025-03-04T00:00:00,SHADOW,120,COMPLETED
TASK-04253,AST-439,,DEP-002,SEC-003,PREVENTIVE,2025-05-18T00:00:00,2025-05-18T02:00:00,2025-06-02T00:00:00,SHADOW,120,COMPLETED
TASK-04254,AST-439,,DEP-002,SEC-003,PREVENTIVE,2025-08-16T00:00:00,2025-08-16T02:00:00,2025-08-31T00:00:00,SHADOW,120,COMPLETED
TASK-04255,AST-439,,DEP-002,SEC-003,PREVENTIVE,2025-11-14T00:00:00,2025-11-14T02:00:00,2025-11-29T00:00:00,SHADOW,120,COMPLETED
TASK-04256,AST-439,,DEP-002,SEC-003,PREVENTIVE,2026-02-12T00:00:00,2026-02-12T02:00:00,2026-02-27T00:00:00,SHADOW,120,COMPLETED
TASK-04257,AST-439,,DEP-002,SEC-003,PREVENTIVE,2026-05-13T00:00:00,2026-05-13T02:00:00,2026-05-28T00:00:00,SHADOW,120,COMPLETED
TASK-04261,AST-441,,DEP-002,SEC-002,PREVENTIVE,2023-09-18T00:00:00,2023-09-18T02:00:00,2023-10-03T00:00:00,SHADOW,120,COMPLETED
TASK-04262,AST-441,,DEP-002,SEC-002,PREVENTIVE,2023-12-17T00:00:00,2023-12-17T02:00:00,2024-01-01T00:00:00,SHADOW,120,COMPLETED
TASK-04263,AST-441,,DEP-002,SEC-002,PREVENTIVE,2024-03-16T00:00:00,2024-03-16T02:00:00,2024-03-31T00:00:00,SHADOW,120,COMPLETED
TASK-04264,AST-441,,DEP-002,SEC-002,PREVENTIVE,2024-06-14T00:00:00,2024-06-14T02:00:00,2024-06-29T00:00:00,SHADOW,120,COMPLETED
TASK-04265,AST-441,,DEP-002,SEC-002,PREVENTIVE,2024-09-12T00:00:00,2024-09-12T02:00:00,2024-09-27T00:00:00,SHADOW,120,COMPLETED
TASK-04266,AST-441,,DEP-002,SEC-002,PREVENTIVE,2024-12-11T00:00:00,2024-12-11T02:00:00,2024-12-26T00:00:00,SHADOW,120,COMPLETED
TASK-04267,AST-441,,DEP-002,SEC-002,PREVENTIVE,2025-03-11T00:00:00,2025-03-11T02:00:00,2025-03-26T00:00:00,SHADOW,120,COMPLETED
TASK-04268,AST-441,,DEP-002,SEC-002,PREVENTIVE,2025-06-09T00:00:00,2025-06-09T02:00:00,2025-06-24T00:00:00,SHADOW,120,COMPLETED
TASK-04269,AST-441,,DEP-002,SEC-002,PREVENTIVE,2025-09-07T00:00:00,2025-09-07T02:00:00,2025-09-22T00:00:00,SHADOW,120,COMPLETED
TASK-04270,AST-441,,DEP-002,SEC-002,PREVENTIVE,2025-12-06T00:00:00,2025-12-06T02:00:00,2025-12-21T00:00:00,SHADOW,120,COMPLETED
TASK-04271,AST-441,,DEP-002,SEC-002,PREVENTIVE,2026-03-06T00:00:00,2026-03-06T02:00:00,2026-03-21T00:00:00,SHADOW,120,COMPLETED
TASK-04272,AST-441,,DEP-002,SEC-002,PREVENTIVE,2026-06-04T00:00:00,2026-06-04T02:00:00,2026-06-19T00:00:00,SHADOW,120,COMPLETED
TASK-04288,AST-445,,DEP-002,SEC-002,PREVENTIVE,2023-10-12T00:00:00,2023-10-12T02:00:00,2023-10-27T00:00:00,SHADOW,120,COMPLETED
TASK-04289,AST-445,,DEP-002,SEC-002,PREVENTIVE,2024-01-10T00:00:00,2024-01-10T02:00:00,2024-01-25T00:00:00,SHADOW,120,COMPLETED
TASK-04290,AST-445,,DEP-002,SEC-002,PREVENTIVE,2024-04-09T00:00:00,2024-04-09T02:00:00,2024-04-24T00:00:00,SHADOW,120,COMPLETED
TASK-04291,AST-445,,DEP-002,SEC-002,PREVENTIVE,2024-07-08T00:00:00,2024-07-08T02:00:00,2024-07-23T00:00:00,SHADOW,120,COMPLETED
TASK-04292,AST-445,,DEP-002,SEC-002,PREVENTIVE,2024-10-06T00:00:00,2024-10-06T02:00:00,2024-10-21T00:00:00,SHADOW,120,COMPLETED
TASK-04293,AST-445,,DEP-002,SEC-002,PREVENTIVE,2025-01-04T00:00:00,2025-01-04T02:00:00,2025-01-19T00:00:00,SHADOW,120,COMPLETED
TASK-04294,AST-445,,DEP-002,SEC-002,PREVENTIVE,2025-04-04T00:00:00,2025-04-04T02:00:00,2025-04-19T00:00:00,SHADOW,120,COMPLETED
TASK-04295,AST-445,,DEP-002,SEC-002,PREVENTIVE,2025-07-03T00:00:00,2025-07-03T02:00:00,2025-07-18T00:00:00,SHADOW,120,COMPLETED
TASK-04296,AST-445,,DEP-002,SEC-002,PREVENTIVE,2025-10-01T00:00:00,2025-10-01T02:00:00,2025-10-16T00:00:00,SHADOW,120,COMPLETED
TASK-04297,AST-445,,DEP-002,SEC-002,PREVENTIVE,2025-12-30T00:00:00,2025-12-30T02:00:00,2026-01-14T00:00:00,SHADOW,120,COMPLETED
TASK-04298,AST-445,,DEP-002,SEC-002,PREVENTIVE,2026-03-30T00:00:00,2026-03-30T02:00:00,2026-04-14T00:00:00,SHADOW,120,COMPLETED
TASK-04299,AST-445,,DEP-002,SEC-002,PREVENTIVE,2026-06-28T00:00:00,2026-06-28T02:00:00,2026-07-13T00:00:00,SHADOW,120,COMPLETED
