block_id,section_id,block_type,planned_start,planned_end,actual_start,actual_end,status,purpose,requesting_department,task_id
BLK-02617,SEC-003,SHADOW,2024-01-06T00:00:00,2024-01-06T02:00:00,2024-01-05T23:35:00,2024-01-06T01:34:00,COMPLETED,Preventive maintenance block for task TASK-03165,S&T,TASK-03165
BLK-02618,SEC-003,SHADOW,2024-04-05T00:00:00,2024-04-05T02:00:00,2024-04-05T00:22:00,2024-04-05T02:16:00,COMPLETED,Preventive maintenance block for task TASK-03166,S&T,TASK-03166
BLK-02619,SEC-003,SHADOW,2024-07-04T00:00:00,2024-07-04T02:00:00,2024-07-03T23:45:00,2024-07-04T01:41:00,COMPLETED,Preventive maintenance block for task TASK-03167,S&T,TASK-03167
BLK-02620,SEC-003,SHADOW,2024-10-02T00:00:00,2024-10-02T02:00:00,2024-10-01T23:31:00,2024-10-02T01:30:00,COMPLETED,Preventive maintenance block for task TASK-03168,S&T,TASK-03168
BLK-02621,SEC-003,SHADOW,2024-12-31T00:00:00,2024-12-31T02:00:00,2024-12-31T00:20:00,2024-12-31T02:22:00,COMPLETED,Preventive maintenance block for task TASK-03169,S&T,TASK-03169
BLK-02622,SEC-003,SHADOW,2025-03-31T00:00:00,2025-03-31T02:00:00,2025-03-30T23:54:00,2025-03-31T01:53:00,COMPLETED,Preventive maintenance block for task TASK-03170,S&T,TASK-03170
BLK-02623,SEC-003,SHADOW,2025-06-29T00:00:00,2025-06-29T02:00:00,2025-06-29T00:01:00,2025-06-29T02:03:00,COMPLETED,Preventive maintenance block for task TASK-03171,S&T,TASK-03171
BLK-02624,SEC-003,SHADOW,2025-09-27T00:00:00,2025-09-27T02:00:00,2025-09-26T23:30:00,2025-09-27T01:29:00,COMPLETED,Preventive maintenance block for task TASK-03172,S&T,TASK-03172
BLK-02625,SEC-003,SHADOW,2025-12-26T00:00:00,2025-12-26T02:00:00,2025-12-25T23:45:00,2025-12-26T01:48:00,COMPLETED,Preventive maintenance block for task TASK-03173,S&T,TASK-03173
BLK-02626,SEC-003,SHADOW,2026-03-26T00:00:00,2026-03-26T02:00:00,2026-03-25T23:36:00,2026-03-26T01:35:00,COMPLETED,Preventive maintenance block for task TASK-03174,S&T,TASK-03174
BLK-02627,SEC-003,SHADOW,2026-06-24T00:00:00,2026-06-24T02:00:00,2026-06-24T00:22:00,2026-06-24T02:25:00,COMPLETED,Preventive maintenance block for task TASK-03175,S&T,TASK-03175
BLK-02628,SEC-001,POWER_BLOCK,2023-08-16T00:00:00,2023-08-16T03:00:00,2023-08-16T00:12:00,2023-08-16T03:15:00,COMPLETED,Preventive maintenance block for task TASK-03176,TRD,TASK-03176
BLK-02629,SEC-001,POWER_BLOCK,2024-02-12T00:00:00,2024-02-12T03:00:00,2024-02-12T00:19:00,2024-02-12T03:18:00,COMPLETED,Preventive maintenance block for task TASK-03177,TRD,TASK-03177
BLK-02630,SEC-001,POWER_BLOCK,2024-08-10T00:00:00,2024-08-10T03:00:00,2024-08-09T23:57:00,2024-08-10T02:56:00,COMPLETED,Preventive maintenance block for task TASK-03178,TRD,TASK-03178
BLK-02631,SEC-001,POWER_BLOCK,2025-02-06T00:00:00,2025-02-06T03:00:00,2025-02-06T00:24:00,2025-02-06T03:15:00,COMPLETED,Preventive maintenance block for task TASK-03179,TRD,TASK-03179
BLK-02632,SEC-001,POWER_BLOCK,2025-08-05T00:00:00,2025-08-05T03:00:00,2025-08-05T00:05:00,2025-08-05T03:03:00,COMPLETED,Preventive maintenance block for task TASK-03180,TRD,TASK-03180
BLK-02633,SEC-001,POWER_BLOCK,2026-02-01T00:00:00,2026-02-01T03:00:00,2026-01-31T23:42:00,2026-02-01T02:34:00,COMPLETED,Preventive maintenance block for task TASK-03181,TRD,TASK-03181
BLK-02634,SEC-001,POWER_BLOCK,2026-07-31T00:00:00,2026-07-31T03:00:00,2026-07-31T00:11:00,2026-07-31T03:08:00,COMPLETED,Preventive maintenance block for task TASK-03182,TRD,TASK-03182
BLK-02635,SEC-006,TRAFFIC_BLOCK,2024-05-24T00:00:00,2024-05-24T05:00:00,2024-05-24T00:29:00,2024-05-24T05:40:00,COMPLETED,Preventive maintenance block for task TASK-03183,ENGINEERING,TASK-03183
BLK-02636,SEC-006,TRAFFIC_BLOCK,2025-05-24T00:00:00,2025-05-24T05:00:00,2025-05-23T23:50:00,2025-05-24T04:57:00,COMPLETED,Preventive maintenance block for task TASK-03184,ENGINEERING,TASK-03184
BLK-02637,SEC-006,TRAFFIC_BLOCK,2026-05-24T00:00:00,2026-05-24T05:00:00,2026-05-23T23:54:00,2026-05-24T04:59:00,COMPLETED,Preventive maintenance block for task TASK-03185,ENGINEERING,TASK-03185
BLK-02638,SEC-005,SHADOW,2023-09-18T00:00:00,2023-09-18T02:00:00,2023-09-17T23:30:00,2023-09-18T01:34:00,COMPLETED,Preventive maintenance block for task TASK-03186,S&T,TASK-03186
BLK-02639,SEC-005,SHADOW,2023-12-17T00:00:00,2023-12-17T02:00:00,2023-12-17T00:08:00,2023-12-17T02:11:00,COMPLETED,Preventive maintenance block for task TASK-03187,S&T,TASK-03187
BLK-02640,SEC-005,SHADOW,2024-03-16T00:00:00,2024-03-16T02:00:00,2024-03-15T23:53:00,2024-03-16T01:51:00,COMPLETED,Preventive maintenance block for task TASK-03188,S&T,TASK-03188
BLK-02641,SEC-005,SHADOW,2024-06-14T00:00:00,2024-06-14T02:00:00,2024-06-13T23:58:00,2024-06-14T02:03:00,COMPLETED,Preventive maintenance block for task TASK-03189,S&T,TASK-03189
BLK-02642,SEC-005,SHADOW,2024-09-12T00:00:00,2024-09-12T02:00:00,2024-09-12T00:21:00,2024-09-12T02:15:00,COMPLETED,Preventive maintenance block for task TASK-03190,S&T,TASK-03190
BLK-02643,SEC-005,SHADOW,2024-12-11T00:00:00,2024-12-11T02:00:00,2024-12-11T00:23:00,2024-12-11T02:18:00,COMPLETED,Preventive maintenance block for task TASK-03191,S&T,TASK-03191
BLK-02644,SEC-005,SHADOW,2025-03-11T00:00:00,2025-03-11T02:00:00,2025-03-10T23:48:00,2025-03-11T01:50:00,COMPLETED,Preventive maintenance block for task TASK-03192,S&T,TASK-03192
BLK-02645,SEC-005,SHADOW,2025-06-09T00:00:00,2025-06-09T02:00:00,2025-06-09T00:24:00,2025-06-09T02:26:00,COMPLETED,Preventive maintenance block for task TASK-03193,S&T,TASK-03193
BLK-02646,SEC-005,SHADOW,2025-09-07T00:00:00,2025-09-07T02:00:00,2025-09-06T23:33:00,2025-09-07T01:29:00,COMPLETED,Preventive maintenance block for task TASK-03194,S&T,TASK-03194
BLK-02647,SEC-005,SHADOW,2025-12-06T00:00:00,2025-12-06T02:00:00,2025-12-05T23:38:00,2025-12-06T01:42:00,COMPLETED,Preventive maintenance block for task TASK-03195,S&T,TASK-03195
BLK-02648,SEC-005,SHADOW,2026-03-06T00:00:00,2026-03-06T02:00:00,2026-03-05T23:51:00,2026-03-06T01:48:00,COMPLETED,Preventive maintenance block for task TASK-03196,S&T,TASK-03196
BLK-02649,SEC-005,SHADOW,2026-06-04T00:00:00,2026-06-04T02:00:00,2026-06-03T23:56:00,2026-06-04T01:59:00,COMPLETED,Preventive maintenance block for task TASK-03197,S&T,TASK-03197
BLK-02650,SEC-006,SHADOW,2023-08-23T00:00:00,2023-08-23T02:00:00,2023-08-23T00:07:00,2023-08-23T02:04:00,COMPLETED,Preventive maintenance block for task TASK-03198,S&T,TASK-03198
BLK-02651,SEC-006,SHADOW,2023-11-21T00:00:00,2023-11-21T02:00:00,2023-11-20T23:38:00,2023-11-21T01:36:00,COMPLETED,Preventive maintenance block for task TASK-03199,S&T,TASK-03199
BLK-02652,SEC-006,SHADOW,2024-02-19T00:00:00,2024-02-19T02:00:00,2024-02-19T00:18:00,2024-02-19T02:12:00,COMPLETED,Preventive maintenance block for task TASK-03200,S&T,TASK-03200
BLK-02653,SEC-006,SHADOW,2024-05-19T00:00:00,2024-05-19T02:00:00,2024-05-18T23:55:00,2024-05-19T01:51:00,COMPLETED,Preventive maintenance block for task TASK-03201,S&T,TASK-03201
BLK-02654,SEC-006,SHADOW,2024-08-17T00:00:00,2024-08-17T02:00:00,2024-08-17T00:16:00,2024-08-17T02:10:00,COMPLETED,Preventive maintenance block for task TASK-03202,S&T,TASK-03202
BLK-02655,SEC-006,SHADOW,2024-11-15T00:00:00,2024-11-15T02:00:00,2024-11-14T23:51:00,2024-11-15T01:52:00,COMPLETED,Preventive maintenance block for task TASK-03203,S&T,TASK-03203
BLK-02656,SEC-006,SHADOW,2025-02-13T00:00:00,2025-02-13T02:00:00,2025-02-13T00:02:00,2025-02-13T02:05:00,COMPLETED,Preventive maintenance block for task TASK-03204,S&T,TASK-03204
BLK-02657,SEC-006,SHADOW,2025-05-14T00:00:00,2025-05-14T02:00:00,2025-05-13T23:42:00,2025-05-14T01:37:00,COMPLETED,Preventive maintenance block for task TASK-03205,S&T,TASK-03205
BLK-02658,SEC-006,SHADOW,2025-08-12T00:00:00,2025-08-12T02:00:00,2025-08-11T23:39:00,2025-08-12T01:40:00,COMPLETED,Preventive maintenance block for task TASK-03206,S&T,TASK-03206
BLK-02659,SEC-006,SHADOW,2025-11-10T00:00:00,2025-11-10T02:00:00,2025-11-10T00:01:00,2025-11-10T02:01:00,COMPLETED,Preventive maintenance block for task TASK-03207,S&T,TASK-03207
BLK-02660,SEC-006,SHADOW,2026-02-08T00:00:00,2026-02-08T02:00:00,2026-02-07T23:42:00,2026-02-08T01:47:00,COMPLETED,Preventive maintenance block for task TASK-03208,S&T,TASK-03208
BLK-02661,SEC-006,SHADOW,2026-05-09T00:00:00,2026-05-09T02:00:00,2026-05-09T00:14:00,2026-05-09T02:16:00,COMPLETED,Preventive maintenance block for task TASK-03209,S&T,TASK-03209
BLK-02662,SEC-002,TRAFFIC_BLOCK,2024-06-27T00:00:00,2024-06-27T05:00:00,2024-06-27T00:07:00,2024-06-27T04:55:00,COMPLETED,Preventive maintenance block for task TASK-03210,ENGINEERING,TASK-03210
BLK-02663,SEC-002,TRAFFIC_BLOCK,2025-06-27T00:00:00,2025-06-27T05:00:00,2025-06-26T23:59:00,2025-06-27T05:10:00,COMPLETED,Preventive maintenance block for task TASK-03211,ENGINEERING,TASK-03211
BLK-02664,SEC-002,TRAFFIC_BLOCK,2026-06-27T00:00:00,2026-06-27T05:00:00,2026-06-26T23:56:00,2026-06-27T04:48:00,COMPLETED,Preventive maintenance block for task TASK-03212,ENGINEERING,TASK-03212
BLK-02665,SEC-003,SHADOW,2023-10-20T00:00:00,2023-10-20T02:00:00,2023-10-20T00:29:00,2023-10-20T02:27:00,COMPLETED,Preventive maintenance block for task TASK-03213,S&T,TASK-03213
BLK-02666,SEC-003,SHADOW,2024-01-18T00:00:00,2024-01-18T02:00:00,2024-01-18T00:06:00,2024-01-18T02:01:00,COMPLETED,Preventive maintenance block for task TASK-03214,S&T,TASK-03214
BLK-02667,SEC-003,SHADOW,2024-04-17T00:00:00,2024-04-17T02:00:00,2024-04-17T00:15:00,2024-04-17T02:16:00,COMPLETED,Preventive maintenance block for task TASK-03215,S&T,TASK-03215
BLK-02668,SEC-003,SHADOW,2024-07-16T00:00:00,2024-07-16T02:00:00,2024-07-15T23:44:00,2024-07-16T01:43:00,COMPLETED,Preventive maintenance block for task TASK-03216,S&T,TASK-03216
BLK-02669,SEC-003,SHADOW,2024-10-14T00:00:00,2024-10-14T02:00:00,2024-10-13T23:42:00,2024-10-14T01:41:00,COMPLETED,Preventive maintenance block for task TASK-03217,S&T,TASK-03217
BLK-02670,SEC-003,SHADOW,2025-01-12T00:00:00,2025-01-12T02:00:00,2025-01-12T00:02:00,2025-01-12T02:01:00,COMPLETED,Preventive maintenance block for task TASK-03218,S&T,TASK-03218
BLK-02671,SEC-003,SHADOW,2025-04-12T00:00:00,2025-04-12T02:00:00,2025-04-11T23:59:00,2025-04-12T02:02:00,COMPLETED,Preventive maintenance block for task TASK-03219,S&T,TASK-03219
BLK-02672,SEC-003,SHADOW,2025-07-11T00:00:00,2025-07-11T02:00:00,2025-07-10T23:53:00,2025-07-11T01:57:00,COMPLETED,Preventive maintenance block for task TASK-03220,S&T,TASK-03220
BLK-02673,SEC-003,SHADOW,2025-10-09T00:00:00,2025-10-09T02:00:00,2025-10-08T23:51:00,2025-10-09T01:52:00,COMPLETED,Preventive maintenance block for task TASK-03221,S&T,TASK-03221
BLK-02674,SEC-003,SHADOW,2026-01-07T00:00:00,2026-01-07T02:00:00,2026-01-06T23:52:00,2026-01-07T01:57:00,COMPLETED,Preventive maintenance block for task TASK-03222,S&T,TASK-03222
BLK-02675,SEC-003,SHADOW,2026-04-07T00:00:00,2026-04-07T02:00:00,2026-04-06T23:47:00,2026-04-07T01:52:00,COMPLETED,Preventive maintenance block for task TASK-03223,S&T,TASK-03223
BLK-02676,SEC-003,SHADOW,2026-07-06T00:00:00,2026-07-06T02:00:00,2026-07-05T23:57:00,2026-07-06T01:58:00,COMPLETED,Preventive maintenance block for task TASK-03224,S&T,TASK-03224
BLK-02677,SEC-004,SHADOW,2023-09-28T00:00:00,2023-09-28T02:00:00,2023-09-28T00:02:00,2023-09-28T02:05:00,COMPLETED,Preventive maintenance block for task TASK-03225,S&T,TASK-03225
BLK-02678,SEC-004,SHADOW,2023-12-27T00:00:00,2023-12-27T02:00:00,2023-12-27T00:08:00,2023-12-27T02:05:00,COMPLETED,Preventive maintenance block for task TASK-03226,S&T,TASK-03226
BLK-02679,SEC-004,SHADOW,2024-03-26T00:00:00,2024-03-26T02:00:00,2024-03-25T23:45:00,2024-03-26T01:48:00,COMPLETED,Preventive maintenance block for task TASK-03227,S&T,TASK-03227
BLK-02680,SEC-004,SHADOW,2024-06-24T00:00:00,2024-06-24T02:00:00,2024-06-24T00:08:00,2024-06-24T02:08:00,COMPLETED,Preventive maintenance block for task TASK-03228,S&T,TASK-03228
BLK-02681,SEC-004,SHADOW,2024-09-22T00:00:00,2024-09-22T02:00:00,2024-09-22T00:15:00,2024-09-22T02:10:00,COMPLETED,Preventive maintenance block for task TASK-03229,S&T,TASK-03229
BLK-02682,SEC-004,SHADOW,2024-12-21T00:00:00,2024-12-21T02:00:00,2024-12-20T23:50:00,2024-12-21T01:52:00,COMPLETED,Preventive maintenance block for task TASK-03230,S&T,TASK-03230
BLK-02683,SEC-004,SHADOW,2025-03-21T00:00:00,2025-03-21T02:00:00,2025-03-20T23:37:00,2025-03-21T01:36:00,COMPLETED,Preventive maintenance block for task TASK-03231,S&T,TASK-03231
BLK-02684,SEC-004,SHADOW,2025-06-19T00:00:00,2025-06-19T02:00:00,2025-06-19T00:14:00,2025-06-19T02:17:00,COMPLETED,Preventive maintenance block for task TASK-03232,S&T,TASK-03232
BLK-02685,SEC-004,SHADOW,2025-09-17T00:00:00,2025-09-17T02:00:00,2025-09-16T23:49:00,2025-09-17T01:53:00,COMPLETED,Preventive maintenance block for task TASK-03233,S&T,TASK-03233
BLK-02686,SEC-004,SHADOW,2025-12-16T00:00:00,2025-12-16T02:00:00,2025-12-15T23:49:00,2025-12-16T01:53:00,COMPLETED,Preventive maintenance block for task TASK-03234,S&T,TASK-03234
BLK-02687,SEC-004,SHADOW,2026-03-16T00:00:00,2026-03-16T02:00:00,2026-03-15T23:37:00,2026-03-16T01:34:00,COMPLETED,Preventive maintenance block for task TASK-03235,S&T,TASK-03235
BLK-02688,SEC-004,SHADOW,2026-06-14T00:00:00,2026-06-14T02:00:00,2026-06-13T23:52:00,2026-06-14T01:49:00,COMPLETED,Preventive maintenance block for task TASK-03236,S&T,TASK-03236
BLK-02689,SEC-001,TRAFFIC_BLOCK,2023-09-01T00:00:00,2023-09-01T05:00:00,2023-09-01T00:07:00,2023-09-01T05:04:00,COMPLETED,Preventive maintenance block for task TASK-03237,ENGINEERING,TASK-03237
BLK-02690,SEC-001,TRAFFIC_BLOCK,2024-08-31T00:00:00,2024-08-31T05:00:00,2024-08-30T23:39:00,2024-08-31T04:33:00,COMPLETED,Preventive maintenance block for task TASK-03238,ENGINEERING,TASK-03238
BLK-02691,SEC-001,TRAFFIC_BLOCK,2025-08-31T00:00:00,2025-08-31T05:00:00,2025-08-31T00:05:00,2025-08-31T05:18:00,COMPLETED,Preventive maintenance block for task TASK-03239,ENGINEERING,TASK-03239
BLK-02692,SEC-004,SHADOW,2023-10-18T00:00:00,2023-10-18T02:00:00,2023-10-17T23:46:00,2023-10-18T01:40:00,COMPLETED,Preventive maintenance block for task TASK-03240,S&T,TASK-03240
BLK-02693,SEC-004,SHADOW,2024-01-16T00:00:00,2024-01-16T02:00:00,2024-01-16T00:30:00,2024-01-16T02:33:00,COMPLETED,Preventive maintenance block for task TASK-03241,S&T,TASK-03241
BLK-02694,SEC-004,SHADOW,2024-04-15T00:00:00,2024-04-15T02:00:00,2024-04-15T00:17:00,2024-04-15T02:19:00,COMPLETED,Preventive maintenance block for task TASK-03242,S&T,TASK-03242
BLK-02695,SEC-004,SHADOW,2024-07-14T00:00:00,2024-07-14T02:00:00,2024-07-14T00:10:00,2024-07-14T02:12:00,COMPLETED,Preventive maintenance block for task TASK-03243,S&T,TASK-03243
BLK-02696,SEC-004,SHADOW,2024-10-12T00:00:00,2024-10-12T02:00:00,2024-10-11T23:42:00,2024-10-12T01:40:00,COMPLETED,Preventive maintenance block for task TASK-03244,S&T,TASK-03244
BLK-02697,SEC-004,SHADOW,2025-01-10T00:00:00,2025-01-10T02:00:00,2025-01-09T23:57:00,2025-01-10T01:55:00,COMPLETED,Preventive maintenance block for task TASK-03245,S&T,TASK-03245
BLK-02698,SEC-004,SHADOW,2025-04-10T00:00:00,2025-04-10T02:00:00,2025-04-09T23:33:00,2025-04-10T01:38:00,COMPLETED,Preventive maintenance block for task TASK-03246,S&T,TASK-03246
BLK-02699,SEC-004,SHADOW,2025-07-09T00:00:00,2025-07-09T02:00:00,2025-07-09T00:26:00,2025-07-09T02:25:00,COMPLETED,Preventive maintenance block for task TASK-03247,S&T,TASK-03247
BLK-02700,SEC-004,SHADOW,2025-10-07T00:00:00,2025-10-07T02:00:00,2025-10-07T00:01:00,2025-10-07T01:58:00,COMPLETED,Preventive maintenance block for task TASK-03248,S&T,TASK-03248
BLK-02701,SEC-004,SHADOW,2026-01-05T00:00:00,2026-01-05T02:00:00,2026-01-05T00:11:00,2026-01-05T02:05:00,COMPLETED,Preventive maintenance block for task TASK-03249,S&T,TASK-03249
BLK-02702,SEC-004,SHADOW,2026-04-05T00:00:00,2026-04-05T02:00:00,2026-04-04T23:55:00,2026-04-05T01:57:00,COMPLETED,Preventive maintenance block for task TASK-03250,S&T,TASK-03250
BLK-02703,SEC-004,SHADOW,2026-07-04T00:00:00,2026-07-04T02:00:00,2026-07-04T00:19:00,2026-07-04T02:22:00,COMPLETED,Preventive maintenance block for task TASK-03251,S&T,TASK-03251
BLK-02704,SEC-001,POWER_BLOCK,2024-01-22T00:00:00,2024-01-22T03:00:00,2024-01-22T00:24:00,2024-01-22T03:20:00,COMPLETED,Preventive maintenance block for task TASK-03252,TRD,TASK-03252
BLK-02705,SEC-001,POWER_BLOCK,2024-07-20T00:00:00,2024-07-20T03:00:00,2024-07-19T23:40:00,2024-07-20T02:45:00,COMPLETED,Preventive maintenance block for task TASK-03253,TRD,TASK-03253
BLK-02706,SEC-001,POWER_BLOCK,2025-01-16T00:00:00,2025-01-16T03:00:00,2025-01-15T23:47:00,2025-01-16T02:55:00,COMPLETED,Preventive maintenance block for task TASK-03254,TRD,TASK-03254
BLK-02707,SEC-001,POWER_BLOCK,2025-07-15T00:00:00,2025-07-15T03:00:00,2025-07-14T23:36:00,2025-07-15T02:33:00,COMPLETED,Preventive maintenance block for task TASK-03255,TRD,TASK-03255
BLK-02708,SEC-001,POWER_BLOCK,2026-01-11T00:00:00,2026-01-11T03:00:00,2026-01-10T23:47:00,2026-01-11T02:40:00,COMPLETED,Preventive maintenance block for task TASK-03256,TRD,TASK-03256
BLK-02709,SEC-001,POWER_BLOCK,2026-07-10T00:00:00,2026-07-10T03:00:00,2026-07-09T23:34:00,2026-07-10T02:33:00,COMPLETED,Preventive maintenance block for task TASK-03257,TRD,TASK-03257
BLK-02710,SEC-005,SHADOW,2023-09-04T00:00:00,2023-09-04T02:00:00,2023-09-04T00:06:00,2023-09-04T02:01:00,COMPLETED,Preventive maintenance block for task TASK-03258,S&T,TASK-03258
BLK-02711,SEC-005,SHADOW,2023-12-03T00:00:00,2023-12-03T02:00:00,2023-12-03T00:07:00,2023-12-03T02:02:00,COMPLETED,Preventive maintenance block for task TASK-03259,S&T,TASK-03259
BLK-02712,SEC-005,SHADOW,2024-03-02T00:00:00,2024-03-02T02:00:00,2024-03-01T23:35:00,2024-03-02T01:38:00,COMPLETED,Preventive maintenance block for task TASK-03260,S&T,TASK-03260
BLK-02713,SEC-005,SHADOW,2024-05-31T00:00:00,2024-05-31T02:00:00,2024-05-31T00:09:00,2024-05-31T02:03:00,COMPLETED,Preventive maintenance block for task TASK-03261,S&T,TASK-03261
BLK-02714,SEC-005,SHADOW,2024-08-29T00:00:00,2024-08-29T02:00:00,2024-08-29T00:07:00,2024-08-29T02:09:00,COMPLETED,Preventive maintenance block for task TASK-03262,S&T,TASK-03262
BLK-02715,SEC-005,SHADOW,2024-11-27T00:00:00,2024-11-27T02:00:00,2024-11-26T23:34:00,2024-11-27T01:37:00,COMPLETED,Preventive maintenance block for task TASK-03263,S&T,TASK-03263
BLK-02716,SEC-005,SHADOW,2025-02-25T00:00:00,2025-02-25T02:00:00,2025-02-24T23:49:00,2025-02-25T01:48:00,COMPLETED,Preventive maintenance block for task TASK-03264,S&T,TASK-03264
BLK-02717,SEC-005,SHADOW,2025-05-26T00:00:00,2025-05-26T02:00:00,2025-05-26T00:23:00,2025-05-26T02:27:00,COMPLETED,Preventive maintenance block for task TASK-03265,S&T,TASK-03265
BLK-02718,SEC-005,SHADOW,2025-08-24T00:00:00,2025-08-24T02:00:00,2025-08-24T00:09:00,2025-08-24T02:09:00,COMPLETED,Preventive maintenance block for task TASK-03266,S&T,TASK-03266
BLK-02719,SEC-005,SHADOW,2025-11-22T00:00:00,2025-11-22T02:00:00,2025-11-21T23:52:00,2025-11-22T01:57:00,COMPLETED,Preventive maintenance block for task TASK-03267,S&T,TASK-03267
BLK-02720,SEC-005,SHADOW,2026-02-20T00:00:00,2026-02-20T02:00:00,2026-02-19T23:38:00,2026-02-20T01:34:00,COMPLETED,Preventive maintenance block for task TASK-03268,S&T,TASK-03268
BLK-02721,SEC-005,SHADOW,2026-05-21T00:00:00,2026-05-21T02:00:00,2026-05-20T23:42:00,2026-05-21T01:44:00,COMPLETED,Preventive maintenance block for task TASK-03269,S&T,TASK-03269
BLK-02722,SEC-001,POWER_BLOCK,2023-10-19T00:00:00,2023-10-19T03:00:00,2023-10-19T00:09:00,2023-10-19T03:17:00,COMPLETED,Preventive maintenance block for task TASK-03270,TRD,TASK-03270
BLK-02723,SEC-001,POWER_BLOCK,2024-04-16T00:00:00,2024-04-16T03:00:00,2024-04-15T23:52:00,2024-04-16T02:51:00,COMPLETED,Preventive maintenance block for task TASK-03271,TRD,TASK-03271
BLK-02724,SEC-001,POWER_BLOCK,2024-10-13T00:00:00,2024-10-13T03:00:00,2024-10-12T23:50:00,2024-10-13T02:47:00,COMPLETED,Preventive maintenance block for task TASK-03272,TRD,TASK-03272
BLK-02725,SEC-001,POWER_BLOCK,2025-04-11T00:00:00,2025-04-11T03:00:00,2025-04-10T23:48:00,2025-04-11T02:44:00,COMPLETED,Preventive maintenance block for task TASK-03273,TRD,TASK-03273
BLK-02726,SEC-001,POWER_BLOCK,2025-10-08T00:00:00,2025-10-08T03:00:00,2025-10-07T23:44:00,2025-10-08T02:38:00,COMPLETED,Preventive maintenance block for task TASK-03274,TRD,TASK-03274
BLK-02727,SEC-001,POWER_BLOCK,2026-04-06T00:00:00,2026-04-06T03:00:00,2026-04-06T00:19:00,2026-04-06T03:26:00,COMPLETED,Preventive maintenance block for task TASK-03275,TRD,TASK-03275
BLK-02728,SEC-005,POWER_BLOCK,2024-01-05T00:00:00,2024-01-05T03:00:00,2024-01-05T00:04:00,2024-01-05T03:11:00,COMPLETED,Preventive maintenance block for task TASK-03276,TRD,TASK-03276
BLK-02729,SEC-005,POWER_BLOCK,2024-07-03T00:00:00,2024-07-03T03:00:00,2024-07-03T00:25:00,2024-07-03T03:23:00,COMPLETED,Preventive maintenance block for task TASK-03277,TRD,TASK-03277
BLK-02730,SEC-005,POWER_BLOCK,2024-12-30T00:00:00,2024-12-30T03:00:00,2024-12-30T00:06:00,2024-12-30T03:13:00,COMPLETED,Preventive maintenance block for task TASK-03278,TRD,TASK-03278
BLK-02731,SEC-005,POWER_BLOCK,2025-06-28T00:00:00,2025-06-28T03:00:00,2025-06-28T00:15:00,2025-06-28T03:11:00,COMPLETED,Preventive maintenance block for task TASK-03279,TRD,TASK-03279
BLK-02732,SEC-005,POWER_BLOCK,2025-12-25T00:00:00,2025-12-25T03:00:00,2025-12-25T00:20:00,2025-12-25T03:11:00,COMPLETED,Preventive maintenance block for task TASK-03280,TRD,TASK-03280
BLK-02733,SEC-005,POWER_BLOCK,2026-06-23T00:00:00,2026-06-23T03:00:00,2026-06-22T23:48:00,2026-06-23T02:40:00,COMPLETED,Preventive maintenance block for task TASK-03281,TRD,TASK-03281
BLK-02734,SEC-004,TRAFFIC_BLOCK,2023-10-15T00:00:00,2023-10-15T05:00:00,2023-10-14T23:57:00,2023-10-15T05:05:00,COMPLETED,Preventive maintenance block for task TASK-03282,ENGINEERING,TASK-03282
BLK-02735,SEC-004,TRAFFIC_BLOCK,2024-10-14T00:00:00,2024-10-14T05:00:00,2024-10-14T00:12:00,2024-10-14T05:20:00,COMPLETED,Preventive maintenance block for task TASK-03283,ENGINEERING,TASK-03283
BLK-02736,SEC-004,TRAFFIC_BLOCK,2025-10-14T00:00:00,2025-10-14T05:00:00,2025-10-14T00:12:00,2025-10-14T05:22:00,COMPLETED,Preventive maintenance block for task TASK-03284,ENGINEERING,TASK-03284
