forecast_id,section_id,forecast_date,forecast_hour,estimated_goods_trains_count,confidence_score,generated_at
FC-008194,SEC-006,2026-06-28,9,0,0.82,2026-06-27T12:00:00
FC-008195,SEC-006,2026-06-28,10,0,0.79,2026-06-27T12:00:00
FC-008196,SEC-006,2026-06-28,11,0,0.85,2026-06-27T12:00:00
FC-008197,SEC-006,2026-06-28,12,1,0.84,2026-06-27T12:00:00
FC-008198,SEC-006,2026-06-28,13,0,0.73,2026-06-27T12:00:00
FC-008199,SEC-006,2026-06-28,14,1,0.78,2026-06-27T12:00:00
FC-008200,SEC-006,2026-06-28,15,0,0.95,2026-06-27T12:00:00
FC-008201,SEC-006,2026-06-28,16,0,0.83,2026-06-27T12:00:00
FC-008202,SEC-006,2026-06-28,17,0,0.9,2026-06-27T12:00:00
FC-008203,SEC-006,2026-06-28,18,1,0.76,2026-06-27T12:00:00
FC-008204,SEC-006,2026-06-28,19,0,0.77,2026-06-27T12:00:00
FC-008205,SEC-006,2026-06-28,20,0,0.83,2026-06-27T12:00:00
FC-008206,SEC-006,2026-06-28,21,0,0.89,2026-06-27T12:00:00
FC-008207,SEC-006,2026-06-28,22,1,0.84,2026-06-27T12:00:00
FC-008208,SEC-006,2026-06-28,23,1,0.81,2026-06-27T12:00:00
FC-008209,SEC-001,2026-06-29,0,0,0.9,2026-06-28T12:00:00
FC-008210,SEC-001,2026-06-29,1,7,0.7,2026-06-28T12:00:00
FC-008211,SEC-001,2026-06-29,2,0,0.94,2026-06-28T12:00:00
FC-008212,SEC-001,2026-06-29,3,0,0.74,2026-06-28T12:00:00
FC-008213,SEC-001,2026-06-29,4,4,0.92,2026-06-28T12:00:00
FC-008214,SEC-001,2026-06-29,5,1,0.81,2026-06-28T12:00:00
FC-008215,SEC-001,2026-06-29,6,0,0.71,2026-06-28T12:00:00
FC-008216,SEC-001,2026-06-29,7,1,0.84,2026-06-28T12:00:00
FC-008217,SEC-001,2026-06-29,8,1,0.79,2026-06-28T12:00:00
FC-008218,SEC-001,2026-06-29,9,0,0.95,2026-06-28T12:00:00
FC-008219,SEC-001,2026-06-29,10,0,0.81,2026-06-28T12:00:00
FC-008220,SEC-001,2026-06-29,11,1,0.89,2026-06-28T12:00:00
FC-008221,SEC-001,2026-06-29,12,1,0.74,2026-06-28T12:00:00
FC-008222,SEC-001,2026-06-29,13,0,0.95,2026-06-28T12:00:00
FC-008223,SEC-001,2026-06-29,14,0,0.86,2026-06-28T12:00:00
FC-008224,SEC-001,2026-06-29,15,0,0.9,2026-06-28T12:00:00
FC-008225,SEC-001,2026-06-29,16,0,0.92,2026-06-28T12:00:00
FC-008226,SEC-001,2026-06-29,17,0,0.79,2026-06-28T12:00:00
FC-008227,SEC-001,2026-06-29,18,1,0.74,2026-06-28T12:00:00
FC-008228,SEC-001,2026-06-29,19,0,0.77,2026-06-28T12:00:00
FC-008229,SEC-001,2026-06-29,20,0,0.82,2026-06-28T12:00:00
FC-008230,SEC-001,2026-06-29,21,0,0.9,2026-06-28T12:00:00
FC-008231,SEC-001,2026-06-29,22,1,0.91,2026-06-28T12:00:00
FC-008232,SEC-001,2026-06-29,23,1,0.94,2026-06-28T12:00:00
FC-008233,SEC-002,2026-06-29,0,3,0.88,2026-06-28T12:00:00
FC-008234,SEC-002,2026-06-29,1,2,0.93,2026-06-28T12:00:00
FC-008235,SEC-002,2026-06-29,2,1,0.81,2026-06-28T12:00:00
FC-008236,SEC-002,2026-06-29,3,0,0.93,2026-06-28T12:00:00
FC-008237,SEC-002,2026-06-29,4,4,0.77,2026-06-28T12:00:00
FC-008238,SEC-002,2026-06-29,5,0,0.93,2026-06-28T12:00:00
FC-008239,SEC-002,2026-06-29,6,0,0.92,2026-06-28T12:00:00
FC-008240,SEC-002,2026-06-29,7,0,0.93,2026-06-28T12:00:00
FC-008241,SEC-002,2026-06-29,8,0,0.81,2026-06-28T12:00:00
FC-008242,SEC-002,2026-06-29,9,0,0.82,2026-06-28T12:00:00
FC-008243,SEC-002,2026-06-29,10,0,0.93,2026-06-28T12:00:00
FC-008244,SEC-002,2026-06-29,11,0,0.81,2026-06-28T12:00:00
FC-008245,SEC-002,2026-06-29,12,0,0.71,2026-06-28T12:00:00
FC-008246,SEC-002,2026-06-29,13,1,0.71,2026-06-28T12:00:00
FC-008247,SEC-002,2026-06-29,14,0,0.91,2026-06-28T12:00:00
FC-008248,SEC-002,2026-06-29,15,0,0.84,2026-06-28T12:00:00
FC-008249,SEC-002,2026-06-29,16,0,0.93,2026-06-28T12:00:00
FC-008250,SEC-002,2026-06-29,17,0,0.94,2026-06-28T12:00:00
FC-008251,SEC-002,2026-06-29,18,0,0.79,2026-06-28T12:00:00
FC-008252,SEC-002,2026-06-29,19,0,0.88,2026-06-28T12:00:00
FC-008253,SEC-002,2026-06-29,20,0,0.79,2026-06-28T12:00:00
FC-008254,SEC-002,2026-06-29,21,1,0.89,2026-06-28T12:00:00
FC-008255,SEC-002,2026-06-29,22,2,0.79,2026-06-28T12:00:00
FC-008256,SEC-002,2026-06-29,23,0,0.93,2026-06-28T12:00:00
FC-008257,SEC-003,2026-06-29,0,2,0.92,2026-06-28T12:00:00
FC-008258,SEC-003,2026-06-29,1,1,0.94,2026-06-28T12:00:00
FC-008259,SEC-003,2026-06-29,2,2,0.73,2026-06-28T12:00:00
FC-008260,SEC-003,2026-06-29,3,3,0.79,2026-06-28T12:00:00
FC-008261,SEC-003,2026-06-29,4,5,0.88,2026-06-28T12:00:00
FC-008262,SEC-003,2026-06-29,5,1,0.84,2026-06-28T12:00:00
FC-008263,SEC-003,2026-06-29,6,0,0.87,2026-06-28T12:00:00
FC-008264,SEC-003,2026-06-29,7,0,0.81,2026-06-28T12:00:00
FC-008265,SEC-003,2026-06-29,8,1,0.94,2026-06-28T12:00:00
FC-008266,SEC-003,2026-06-29,9,1,0.82,2026-06-28T12:00:00
FC-008267,SEC-003,2026-06-29,10,2,0.89,2026-06-28T12:00:00
FC-008268,SEC-003,2026-06-29,11,0,0.91,2026-06-28T12:00:00
FC-008269,SEC-003,2026-06-29,12,1,0.87,2026-06-28T12:00:00
FC-008270,SEC-003,2026-06-29,13,0,0.94,2026-06-28T12:00:00
FC-008271,SEC-003,2026-06-29,14,1,0.79,2026-06-28T12:00:00
FC-008272,SEC-003,2026-06-29,15,0,0.93,2026-06-28T12:00:00
FC-008273,SEC-003,2026-06-29,16,1,0.86,2026-06-28T12:00:00
FC-008274,SEC-003,2026-06-29,17,1,0.85,2026-06-28T12:00:00
FC-008275,SEC-003,2026-06-29,18,0,0.87,2026-06-28T12:00:00
FC-008276,SEC-003,2026-06-29,19,1,0.88,2026-06-28T12:00:00
FC-008277,SEC-003,2026-06-29,20,0,0.82,2026-06-28T12:00:00
FC-008278,SEC-003,2026-06-29,21,1,0.91,2026-06-28T12:00:00
FC-008279,SEC-003,2026-06-29,22,0,0.72,2026-06-28T12:00:00
FC-008280,SEC-003,2026-06-29,23,3,0.84,2026-06-28T12:00:00
FC-008281,SEC-004,2026-06-29,0,0,0.9,2026-06-28T12:00:00
FC-008282,SEC-004,2026-06-29,1,1,0.93,2026-06-28T12:00:00
FC-008283,SEC-004,2026-06-29,2,2,0.83,2026-06-28T12:00:00
FC-008284,SEC-004,2026-06-29,3,3,0.72,2026-06-28T12:00:00
FC-008285,SEC-004,2026-06-29,4,2,0.84,2026-06-28T12:00:00
FC-008286,SEC-004,2026-06-29,5,0,0.9,2026-06-28T12:00:00
FC-008287,SEC-004,2026-06-29,6,0,0.83,2026-06-28T12:00:00
FC-008288,SEC-004,2026-06-29,7,1,0.93,2026-06-28T12:00:00
FC-008289,SEC-004,2026-06-29,8,1,0.73,2026-06-28T12:00:00
FC-008290,SEC-004,2026-06-29,9,0,0.85,2026-06-28T12:00:00
FC-008291,SEC-004,2026-06-29,10,1,0.82,2026-06-28T12:00:00
FC-008292,SEC-004,2026-06-29,11,0,0.77,2026-06-28T12:00:00
FC-008293,SEC-004,2026-06-29,12,0,0.83,2026-06-28T12:00:00
FC-008294,SEC-004,2026-06-29,13,0,0.82,2026-06-28T12:00:00
FC-008295,SEC-004,2026-06-29,14,0,0.84,2026-06-28T12:00:00
FC-008296,SEC-004,2026-06-29,15,0,0.82,2026-06-28T12:00:00
FC-008297,SEC-004,2026-06-29,16,0,0.79,2026-06-28T12:00:00
FC-008298,SEC-004,2026-06-29,17,1,0.8,2026-06-28T12:00:00
FC-008299,SEC-004,2026-06-29,18,0,0.91,2026-06-28T12:00:00
FC-008300,SEC-004,2026-06-29,19,1,0.74,2026-06-28T12:00:00
FC-008301,SEC-004,2026-06-29,20,0,0.73,2026-06-28T12:00:00
FC-008302,SEC-004,2026-06-29,21,0,0.94,2026-06-28T12:00:00
FC-008303,SEC-004,2026-06-29,22,4,0.91,2026-06-28T12:00:00
FC-008304,SEC-004,2026-06-29,23,2,0.76,2026-06-28T12:00:00
FC-008305,SEC-005,2026-06-29,0,2,0.82,2026-06-28T12:00:00
FC-008306,SEC-005,2026-06-29,1,3,0.9,2026-06-28T12:00:00
FC-008307,SEC-005,2026-06-29,2,1,0.9,2026-06-28T12:00:00
FC-008308,SEC-005,2026-06-29,3,0,0.89,2026-06-28T12:00:00
FC-008309,SEC-005,2026-06-29,4,4,0.71,2026-06-28T12:00:00
FC-008310,SEC-005,2026-06-29,5,4,0.86,2026-06-28T12:00:00
FC-008311,SEC-005,2026-06-29,6,0,0.92,2026-06-28T12:00:00
FC-008312,SEC-005,2026-06-29,7,0,0.83,2026-06-28T12:00:00
FC-008313,SEC-005,2026-06-29,8,2,0.9,2026-06-28T12:00:00
FC-008314,SEC-005,2026-06-29,9,0,0.71,2026-06-28T12:00:00
FC-008315,SEC-005,2026-06-29,10,1,0.71,2026-06-28T12:00:00
FC-008316,SEC-005,2026-06-29,11,1,0.93,2026-06-28T12:00:00
FC-008317,SEC-005,2026-06-29,12,0,0.93,2026-06-28T12:00:00
FC-008318,SEC-005,2026-06-29,13,0,0.92,2026-06-28T12:00:00
FC-008319,SEC-005,2026-06-29,14,0,0.93,2026-06-28T12:00:00
FC-008320,SEC-005,2026-06-29,15,0,0.95,2026-06-28T12:00:00
FC-008321,SEC-005,2026-06-29,16,0,0.92,2026-06-28T12:00:00
FC-008322,SEC-005,2026-06-29,17,0,0.93,2026-06-28T12:00:00
FC-008323,SEC-005,2026-06-29,18,0,0.78,2026-06-28T12:00:00
FC-008324,SEC-005,2026-06-29,19,0,0.91,2026-06-28T12:00:00
FC-008325,SEC-005,2026-06-29,20,0,0.85,2026-06-28T12:00:00
FC-008326,SEC-005,2026-06-29,21,0,0.71,2026-06-28T12:00:00
FC-008327,SEC-005,2026-06-29,22,2,0.9,2026-06-28T12:00:00
FC-008328,SEC-005,2026-06-29,23,1,0.81,2026-06-28T12:00:00
FC-008329,SEC-006,2026-06-29,0,1,0.77,2026-06-28T12:00:00
FC-008330,SEC-006,2026-06-29,1,0,0.75,2026-06-28T12:00:00
FC-008331,SEC-006,2026-06-29,2,1,0.9,2026-06-28T12:00:00
FC-008332,SEC-006,2026-06-29,3,2,0.83,2026-06-28T12:00:00
FC-008333,SEC-006,2026-06-29,4,2,0.81,2026-06-28T12:00:00
FC-008334,SEC-006,2026-06-29,5,0,0.86,2026-06-28T12:00:00
FC-008335,SEC-006,2026-06-29,6,0,0.73,2026-06-28T12:00:00
FC-008336,SEC-006,2026-06-29,7,0,0.76,2026-06-28T12:00:00
FC-008337,SEC-006,2026-06-29,8,0,0.88,2026-06-28T12:00:00
FC-008338,SEC-006,2026-06-29,9,0,0.92,2026-06-28T12:00:00
FC-008339,SEC-006,2026-06-29,10,1,0.82,2026-06-28T12:00:00
FC-008340,SEC-006,2026-06-29,11,0,0.95,2026-06-28T12:00:00
FC-008341,SEC-006,2026-06-29,12,0,0.94,2026-06-28T12:00:00
FC-008342,SEC-006,2026-06-29,13,1,0.8,2026-06-28T12:00:00
FC-008343,SEC-006,2026-06-29,14,0,0.7,2026-06-28T12:00:00
FC-008344,SEC-006,2026-06-29,15,0,0.79,2026-06-28T12:00:00
FC-008345,SEC-006,2026-06-29,16,0,0.8,2026-06-28T12:00:00
FC-008346,SEC-006,2026-06-29,17,0,0.88,2026-06-28T12:00:00
FC-008347,SEC-006,2026-06-29,18,2,0.93,2026-06-28T12:00:00
FC-008348,SEC-006,2026-06-29,19,3,0.74,2026-06-28T12:00:00
FC-008349,SEC-006,2026-06-29,20,0,0.86,2026-06-28T12:00:00
FC-008350,SEC-006,2026-06-29,21,0,0.8,2026-06-28T12:00:00
FC-008351,SEC-006,2026-06-29,22,2,0.85,2026-06-28T12:00:00
FC-008352,SEC-006,2026-06-29,23,2,0.92,2026-06-28T12:00:00
FC-008353,SEC-001,2026-06-30,0,0,0.8,2026-06-29T12:00:00
FC-008354,SEC-001,2026-06-30,1,2,0.71,2026-06-29T12:00:00
FC-008355,SEC-001,2026-06-30,2,1,0.72,2026-06-29T12:00:00
FC-008356,SEC-001,2026-06-30,3,2,0.95,2026-06-29T12:00:00
FC-008357,SEC-001,2026-06-30,4,2,0.77,2026-06-29T12:00:00
FC-008358,SEC-001,2026-06-30,5,1,0.92,2026-06-29T12:00:00
FC-008359,SEC-001,2026-06-30,6,1,0.76,2026-06-29T12:00:00
FC-008360,SEC-001,2026-06-30,7,0,0.83,2026-06-29T12:00:00
FC-008361,SEC-001,2026-06-30,8,1,0.82,2026-06-29T12:00:00
FC-008362,SEC-001,2026-06-30,9,0,0.76,2026-06-29T12:00:00
FC-008363,SEC-001,2026-06-30,10,0,0.74,2026-06-29T12:00:00
FC-008364,SEC-001,2026-06-30,11,0,0.85,2026-06-29T12:00:00
FC-008365,SEC-001,2026-06-30,12,0,0.8,2026-06-29T12:00:00
FC-008366,SEC-001,2026-06-30,13,0,0.73,2026-06-29T12:00:00
FC-008367,SEC-001,2026-06-30,14,0,0.83,2026-06-29T12:00:00
FC-008368,SEC-001,2026-06-30,15,2,0.72,2026-06-29T12:00:00
FC-008369,SEC-001,2026-06-30,16,0,0.7,2026-06-29T12:00:00
FC-008370,SEC-001,2026-06-30,17,0,0.73,2026-06-29T12:00:00
FC-008371,SEC-001,2026-06-30,18,0,0.8,2026-06-29T12:00:00
FC-008372,SEC-001,2026-06-30,19,0,0.83,2026-06-29T12:00:00
FC-008373,SEC-001,2026-06-30,20,1,0.78,2026-06-29T12:00:00
FC-008374,SEC-001,2026-06-30,21,0,0.79,2026-06-29T12:00:00
FC-008375,SEC-001,2026-06-30,22,3,0.72,2026-06-29T12:00:00
FC-008376,SEC-001,2026-06-30,23,1,0.89,2026-06-29T12:00:00
FC-008377,SEC-002,2026-06-30,0,1,0.93,2026-06-29T12:00:00
FC-008378,SEC-002,2026-06-30,1,2,0.75,2026-06-29T12:00:00
FC-008379,SEC-002,2026-06-30,2,1,0.81,2026-06-29T12:00:00
FC-008380,SEC-002,2026-06-30,3,3,0.82,2026-06-29T12:00:00
FC-008381,SEC-002,2026-06-30,4,0,0.92,2026-06-29T12:00:00
FC-008382,SEC-002,2026-06-30,5,0,0.77,2026-06-29T12:00:00
FC-008383,SEC-002,2026-06-30,6,1,0.83,2026-06-29T12:00:00
FC-008384,SEC-002,2026-06-30,7,1,0.83,2026-06-29T12:00:00
FC-008385,SEC-002,2026-06-30,8,0,0.88,2026-06-29T12:00:00
FC-008386,SEC-002,2026-06-30,9,0,0.93,2026-06-29T12:00:00
FC-008387,SEC-002,2026-06-30,10,0,0.77,2026-06-29T12:00:00
FC-008388,SEC-002,2026-06-30,11,0,0.87,2026-06-29T12:00:00
FC-008389,SEC-002,2026-06-30,12,1,0.92,2026-06-29T12:00:00
FC-008390,SEC-002,2026-06-30,13,0,0.85,2026-06-29T12:00:00
FC-008391,SEC-002,2026-06-30,14,0,0.82,2026-06-29T12:00:00
FC-008392,SEC-002,2026-06-30,15,1,0.73,2026-06-29T12:00:00
FC-008393,SEC-002,2026-06-30,16,1,0.75,2026-06-29T12:00:00
FC-008394,SEC-002,2026-06-30,17,1,0.84,2026-06-29T12:00:00
FC-008395,SEC-002,2026-06-30,18,0,0.9,2026-06-29T12:00:00
FC-008396,SEC-002,2026-06-30,19,1,0.74,2026-06-29T12:00:00
FC-008397,SEC-002,2026-06-30,20,0,0.89,2026-06-29T12:00:00
FC-008398,SEC-002,2026-06-30,21,1,0.84,2026-06-29T12:00:00
FC-008399,SEC-002,2026-06-30,22,1,0.74,2026-06-29T12:00:00
FC-008400,SEC-002,2026-06-30,23,2,0.89,2026-06-29T12:00:00
FC-008401,SEC-003,2026-06-30,0,1,0.85,2026-06-29T12:00:00
FC-008402,SEC-003,2026-06-30,1,2,0.88,2026-06-29T12:00:00
FC-008403,SEC-003,2026-06-30,2,0,0.91,2026-06-29T12:00:00
FC-008404,SEC-003,2026-06-30,3,4,0.78,2026-06-29T12:00:00
FC-008405,SEC-003,2026-06-30,4,3,0.72,2026-06-29T12:00:00
FC-008406,SEC-003,2026-06-30,5,0,0.75,2026-06-29T12:00:00
FC-008407,SEC-003,2026-06-30,6,0,0.83,2026-06-29T12:00:00
FC-008408,SEC-003,2026-06-30,7,0,0.71,2026-06-29T12:00:00
FC-008409,SEC-003,2026-06-30,8,0,0.93,2026-06-29T12:00:00
FC-008410,SEC-003,2026-06-30,9,0,0.77,2026-06-29T12:00:00
FC-008411,SEC-003,2026-06-30,10,0,0.77,2026-06-29T12:00:00
FC-008412,SEC-003,2026-06-30,11,0,0.9,2026-06-29T12:00:00
FC-008413,SEC-003,2026-06-30,12,2,0.78,2026-06-29T12:00:00
FC-008414,SEC-003,2026-06-30,13,0,0.77,2026-06-29T12:00:00
FC-008415,SEC-003,2026-06-30,14,1,0.78,2026-06-29T12:00:00
FC-008416,SEC-003,2026-06-30,15,0,0.75,2026-06-29T12:00:00
FC-008417,SEC-003,2026-06-30,16,1,0.77,2026-06-29T12:00:00
FC-008418,SEC-003,2026-06-30,17,0,0.73,2026-06-29T12:00:00
FC-008419,SEC-003,2026-06-30,18,1,0.75,2026-06-29T12:00:00
FC-008420,SEC-003,2026-06-30,19,0,0.95,2026-06-29T12:00:00
FC-008421,SEC-003,2026-06-30,20,1,0.85,2026-06-29T12:00:00
FC-008422,SEC-003,2026-06-30,21,1,0.9,2026-06-29T12:00:00
FC-008423,SEC-003,2026-06-30,22,0,0.71,2026-06-29T12:00:00
FC-008424,SEC-003,2026-06-30,23,0,0.91,2026-06-29T12:00:00
FC-008425,SEC-004,2026-06-30,0,1,0.88,2026-06-29T12:00:00
FC-008426,SEC-004,2026-06-30,1,4,0.77,2026-06-29T12:00:00
FC-008427,SEC-004,2026-06-30,2,1,0.85,2026-06-29T12:00:00
FC-008428,SEC-004,2026-06-30,3,1,0.73,2026-06-29T12:00:00
FC-008429,SEC-004,2026-06-30,4,2,0.87,2026-06-29T12:00:00
FC-008430,SEC-004,2026-06-30,5,0,0.7,2026-06-29T12:00:00
FC-008431,SEC-004,2026-06-30,6,1,0.82,2026-06-29T12:00:00
FC-008432,SEC-004,2026-06-30,7,1,0.72,2026-06-29T12:00:00
FC-008433,SEC-004,2026-06-30,8,0,0.9,2026-06-29T12:00:00
FC-008434,SEC-004,2026-06-30,9,0,0.81,2026-06-29T12:00:00
FC-008435,SEC-004,2026-06-30,10,0,0.84,2026-06-29T12:00:00
FC-008436,SEC-004,2026-06-30,11,0,0.82,2026-06-29T12:00:00
FC-008437,SEC-004,2026-06-30,12,0,0.79,2026-06-29T12:00:00
FC-008438,SEC-004,2026-06-30,13,0,0.75,2026-06-29T12:00:00
FC-008439,SEC-004,2026-06-30,14,1,0.8,2026-06-29T12:00:00
FC-008440,SEC-004,2026-06-30,15,0,0.7,2026-06-29T12:00:00
FC-008441,SEC-004,2026-06-30,16,1,0.77,2026-06-29T12:00:00
FC-008442,SEC-004,2026-06-30,17,1,0.89,2026-06-29T12:00:00
FC-008443,SEC-004,2026-06-30,18,1,0.78,2026-06-29T12:00:00
FC-008444,SEC-004,2026-06-30,19,1,0.95,2026-06-29T12:00:00
FC-008445,SEC-004,2026-06-30,20,2,0.79,2026-06-29T12:00:00
FC-008446,SEC-004,2026-06-30,21,1,0.85,2026-06-29T12:00:00
FC-008447,SEC-004,2026-06-30,22,1,0.73,2026-06-29T12:00:00
FC-008448,SEC-004,2026-06-30,23,2,0.92,2026-06-29T12:00:00
FC-008449,SEC-005,2026-06-30,0,0,0.76,2026-06-29T12:00:00
FC-008450,SEC-005,2026-06-30,1,3,0.75,2026-06-29T12:00:00
FC-008451,SEC-005,2026-06-30,2,2,0.75,2026-06-29T12:00:00
FC-008452,SEC-005,2026-06-30,3,4,0.93,2026-06-29T12:00:00
FC-008453,SEC-005,2026-06-30,4,2,0.91,2026-06-29T12:00:00
FC-008454,SEC-005,2026-06-30,5,1,0.87,2026-06-29T12:00:00
FC-008455,SEC-005,2026-06-30,6,0,0.92,2026-06-29T12:00:00
FC-008456,SEC-005,2026-06-30,7,0,0.75,2026-06-29T12:00:00
FC-008457,SEC-005,2026-06-30,8,0,0.74,2026-06-29T12:00:00
FC-008458,SEC-005,2026-06-30,9,1,0.78,2026-06-29T12:00:00
FC-008459,SEC-005,2026-06-30,10,0,0.84,2026-06-29T12:00:00
FC-008460,SEC-005,2026-06-30,11,0,0.82,2026-06-29T12:00:00
FC-008461,SEC-005,2026-06-30,12,1,0.94,2026-06-29T12:00:00
FC-008462,SEC-005,2026-06-30,13,0,0.74,2026-06-29T12:00:00
FC-008463,SEC-005,2026-06-30,14,0,0.74,2026-06-29T12:00:00
FC-008464,SEC-005,2026-06-30,15,1,0.93,2026-06-29T12:00:00
FC-008465,SEC-005,2026-06-30,16,0,0.78,2026-06-29T12:00:00
FC-008466,SEC-005,2026-06-30,17,1,0.72,2026-06-29T12:00:00
FC-008467,SEC-005,2026-06-30,18,1,0.86,2026-06-29T12:00:00
FC-008468,SEC-005,2026-06-30,19,1,0.86,2026-06-29T12:00:00
FC-008469,SEC-005,2026-06-30,20,0,0.76,2026-06-29T12:00:00
FC-008470,SEC-005,2026-06-30,21,0,0.85,2026-06-29T12:00:00
FC-008471,SEC-005,2026-06-30,22,2,0.93,2026-06-29T12:00:00
FC-008472,SEC-005,2026-06-30,23,2,0.71,2026-06-29T12:00:00
FC-008473,SEC-006,2026-06-30,0,1,0.84,2026-06-29T12:00:00
FC-008474,SEC-006,2026-06-30,1,2,0.89,2026-06-29T12:00:00
FC-008475,SEC-006,2026-06-30,2,1,0.95,2026-06-29T12:00:00
FC-008476,SEC-006,2026-06-30,3,1,0.88,2026-06-29T12:00:00
FC-008477,SEC-006,2026-06-30,4,0,0.83,2026-06-29T12:00:00
FC-008478,SEC-006,2026-06-30,5,0,0.76,2026-06-29T12:00:00
FC-008479,SEC-006,2026-06-30,6,1,0.78,2026-06-29T12:00:00
FC-008480,SEC-006,2026-06-30,7,0,0.93,2026-06-29T12:00:00
FC-008481,SEC-006,2026-06-30,8,1,0.73,2026-06-29T12:00:00
FC-008482,SEC-006,2026-06-30,9,0,0.82,2026-06-29T12:00:00
FC-008483,SEC-006,2026-06-30,10,0,0.7,2026-06-29T12:00:00
FC-008484,SEC-006,2026-06-30,11,0,0.93,2026-06-29T12:00:00
FC-008485,SEC-006,2026-06-30,12,0,0.79,2026-06-29T12:00:00
FC-008486,SEC-006,2026-06-30,13,2,0.83,2026-06-29T12:00:00
FC-008487,SEC-006,2026-06-30,14,0,0.9,2026-06-29T12:00:00
FC-008488,SEC-006,2026-06-30,15,0,0.85,2026-06-29T12:00:00
FC-008489,SEC-006,2026-06-30,16,0,0.71,2026-06-29T12:00:00
FC-008490,SEC-006,2026-06-30,17,0,0.81,2026-06-29T12:00:00
FC-008491,SEC-006,2026-06-30,18,0,0.76,2026-06-29T12:00:00
FC-008492,SEC-006,2026-06-30,19,0,0.72,2026-06-29T12:00:00
FC-008493,SEC-006,2026-06-30,20,0,0.95,2026-06-29T12:00:00
FC-008494,SEC-006,2026-06-30,21,0,0.82,2026-06-29T12:00:00
FC-008495,SEC-006,2026-06-30,22,1,0.84,2026-06-29T12:00:00
FC-008496,SEC-006,2026-06-30,23,1,0.8,2026-06-29T12:00:00
FC-008497,SEC-001,2026-07-01,0,5,0.82,2026-06-30T12:00:00
FC-008498,SEC-001,2026-07-01,1,1,0.9,2026-06-30T12:00:00
FC-008499,SEC-001,2026-07-01,2,1,0.81,2026-06-30T12:00:00
FC-008500,SEC-001,2026-07-01,3,1,0.76,2026-06-30T12:00:00
FC-008501,SEC-001,2026-07-01,4,1,0.82,2026-06-30T12:00:00
FC-008502,SEC-001,2026-07-01,5,0,0.85,2026-06-30T12:00:00
FC-008503,SEC-001,2026-07-01,6,0,0.77,2026-06-30T12:00:00
FC-008504,SEC-001,2026-07-01,7,1,0.72,2026-06-30T12:00:00
FC-008505,SEC-001,2026-07-01,8,0,0.78,2026-06-30T12:00:00
FC-008506,SEC-001,2026-07-01,9,0,0.93,2026-06-30T12:00:00
FC-008507,SEC-001,2026-07-01,10,0,0.86,2026-06-30T12:00:00
FC-008508,SEC-001,2026-07-01,11,0,0.86,2026-06-30T12:00:00
FC-008509,SEC-001,2026-07-01,12,0,0.73,2026-06-30T12:00:00
FC-008510,SEC-001,2026-07-01,13,1,0.93,2026-06-30T12:00:00
FC-008511,SEC-001,2026-07-01,14,1,0.77,2026-06-30T12:00:00
FC-008512,SEC-001,2026-07-01,15,0,0.78,2026-06-30T12:00:00
FC-008513,SEC-001,2026-07-01,16,0,0.82,2026-06-30T12:00:00
FC-008514,SEC-001,2026-07-01,17,0,0.77,2026-06-30T12:00:00
FC-008515,SEC-001,2026-07-01,18,1,0.71,2026-06-30T12:00:00
FC-008516,SEC-001,2026-07-01,19,0,0.71,2026-06-30T12:00:00
FC-008517,SEC-001,2026-07-01,20,0,0.88,2026-06-30T12:00:00
FC-008518,SEC-001,2026-07-01,21,1,0.87,2026-06-30T12:00:00
FC-008519,SEC-001,2026-07-01,22,4,0.9,2026-06-30T12:00:00
FC-008520,SEC-001,2026-07-01,23,3,0.78,2026-06-30T12:00:00
FC-008521,SEC-002,2026-07-01,0,2,0.77,2026-06-30T12:00:00
FC-008522,SEC-002,2026-07-01,1,3,0.7,2026-06-30T12:00:00
FC-008523,SEC-002,2026-07-01,2,1,0.89,2026-06-30T12:00:00
FC-008524,SEC-002,2026-07-01,3,1,0.76,2026-06-30T12:00:00
FC-008525,SEC-002,2026-07-01,4,3,0.78,2026-06-30T12:00:00
FC-008526,SEC-002,2026-07-01,5,0,0.86,2026-06-30T12:00:00
FC-008527,SEC-002,2026-07-01,6,0,0.95,2026-06-30T12:00:00
FC-008528,SEC-002,2026-07-01,7,0,0.82,2026-06-30T12:00:00
FC-008529,SEC-002,2026-07-01,8,1,0.7,2026-06-30T12:00:00
FC-008530,SEC-002,2026-07-01,9,1,0.8,2026-06-30T12:00:00
FC-008531,SEC-002,2026-07-01,10,0,0.7,2026-06-30T12:00:00
FC-008532,SEC-002,2026-07-01,11,0,0.79,2026-06-30T12:00:00
FC-008533,SEC-002,2026-07-01,12,0,0.71,2026-06-30T12:00:00
FC-008534,SEC-002,2026-07-01,13,0,0.89,2026-06-30T12:00:00
FC-008535,SEC-002,2026-07-01,14,0,0.72,2026-06-30T12:00:00
FC-008536,SEC-002,2026-07-01,15,0,0.9,2026-06-30T12:00:00
FC-008537,SEC-002,2026-07-01,16,0,0.94,2026-06-30T12:00:00
FC-008538,SEC-002,2026-07-01,17,0,0.86,2026-06-30T12:00:00
FC-008539,SEC-002,2026-07-01,18,0,0.79,2026-06-30T12:00:00
FC-008540,SEC-002,2026-07-01,19,0,0.81,2026-06-30T12:00:00
FC-008541,SEC-002,2026-07-01,20,1,0.84,2026-06-30T12:00:00
