history_id,task_id,actual_start,actual_end,work_done,completion_status,actual_duration_minutes,team_lead
HIST-02589,TASK-02632,2026-06-22T00:21:00,2026-06-22T02:25:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-201 (Signal Staff)
HIST-02593,TASK-02636,2023-10-08T00:10:00,2023-10-08T02:14:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-301 (OHE Gang)
HIST-02594,TASK-02637,2024-01-06T00:12:00,2024-01-06T02:09:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-301 (OHE Gang)
HIST-02595,TASK-02638,2024-04-05T00:27:00,2024-04-05T02:27:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-101 (Engineering Gang)
HIST-02596,TASK-02639,2024-07-03T23:31:00,2024-07-04T01:32:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-201 (Signal Staff)
HIST-02597,TASK-02640,2024-10-02T00:18:00,2024-10-02T02:13:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-102
HIST-02598,TASK-02641,2024-12-31T00:25:00,2024-12-31T02:24:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-201 (Signal Staff)
HIST-02599,TASK-02642,2025-03-31T00:06:00,2025-03-31T02:01:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-101 (Engineering Gang)
HIST-02600,TASK-02643,2025-06-28T23:54:00,2025-06-29T01:57:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-101 (Engineering Gang)
HIST-02601,TASK-02644,2025-09-26T23:47:00,2025-09-27T01:42:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-202
HIST-02602,TASK-02645,2025-12-25T23:48:00,2025-12-26T01:43:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-202
HIST-02603,TASK-02646,2026-03-26T00:25:00,2026-03-26T02:20:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-101 (Engineering Gang)
HIST-02604,TASK-02647,2026-06-23T23:35:00,2026-06-24T01:36:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-201 (Signal Staff)
HIST-02611,TASK-02654,2023-08-30T23:36:00,2023-08-31T01:31:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-101 (Engineering Gang)
HIST-02612,TASK-02655,2023-11-28T23:43:00,2023-11-29T01:43:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-302
HIST-02613,TASK-02656,2024-02-27T00:07:00,2024-02-27T02:08:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-201 (Signal Staff)
HIST-02614,TASK-02657,2024-05-27T00:07:00,2024-05-27T02:10:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-202
HIST-02615,TASK-02658,2024-08-25T00:26:00,2024-08-25T02:30:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-101 (Engineering Gang)
HIST-02616,TASK-02659,2024-11-22T23:36:00,2024-11-23T01:34:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-101 (Engineering Gang)
HIST-02617,TASK-02660,2025-02-21T00:19:00,2025-02-21T02:20:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-302
HIST-02618,TASK-02661,2025-05-21T23:53:00,2025-05-22T01:54:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-301 (OHE Gang)
HIST-02619,TASK-02662,2025-08-20T00:01:00,2025-08-20T02:06:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-101 (Engineering Gang)
HIST-02620,TASK-02663,2025-11-17T23:57:00,2025-11-18T01:57:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-101 (Engineering Gang)
HIST-02621,TASK-02664,2026-02-16T00:16:00,2026-02-16T02:17:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-102
HIST-02622,TASK-02665,2026-05-17T00:02:00,2026-05-17T01:56:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-201 (Signal Staff)
HIST-02632,TASK-02675,2023-08-28T23:37:00,2023-08-29T01:41:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-301 (OHE Gang)
HIST-02633,TASK-02676,2023-11-26T23:47:00,2023-11-27T01:47:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-202
HIST-02634,TASK-02677,2024-02-25T00:10:00,2024-02-25T02:12:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-302
HIST-02635,TASK-02678,2024-05-25T00:09:00,2024-05-25T02:04:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-101 (Engineering Gang)
HIST-02636,TASK-02679,2024-08-23T00:18:00,2024-08-23T02:20:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-202
HIST-02637,TASK-02680,2024-11-21T00:17:00,2024-11-21T02:22:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-202
HIST-02638,TASK-02681,2025-02-18T23:54:00,2025-02-19T01:58:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-202
HIST-02639,TASK-02682,2025-05-20T00:21:00,2025-05-20T02:22:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-202
HIST-02640,TASK-02683,2025-08-18T00:25:00,2025-08-18T02:19:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-102
HIST-02641,TASK-02684,2025-11-15T23:48:00,2025-11-16T01:42:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-302
HIST-02642,TASK-02685,2026-02-13T23:56:00,2026-02-14T01:53:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-302
HIST-02643,TASK-02686,2026-05-15T00:06:00,2026-05-15T02:01:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-301 (OHE Gang)
HIST-02650,TASK-02693,2023-09-12T00:17:00,2023-09-12T02:15:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-202
HIST-02651,TASK-02694,2023-12-10T23:54:00,2023-12-11T01:51:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-202
HIST-02652,TASK-02695,2024-03-09T23:49:00,2024-03-10T01:47:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-201 (Signal Staff)
HIST-02653,TASK-02696,2024-06-08T00:11:00,2024-06-08T02:08:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-202
HIST-02654,TASK-02697,2024-09-06T00:01:00,2024-09-06T01:57:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,116,T-101 (Engineering Gang)
HIST-02655,TASK-02698,2024-12-04T23:30:00,2024-12-05T01:34:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-102
HIST-02656,TASK-02699,2025-03-04T23:32:00,2025-03-05T01:37:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-301 (OHE Gang)
HIST-02657,TASK-02700,2025-06-02T23:42:00,2025-06-03T01:40:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-302
HIST-02658,TASK-02701,2025-09-01T00:20:00,2025-09-01T02:14:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-201 (Signal Staff)
HIST-02659,TASK-02702,2025-11-29T23:41:00,2025-11-30T01:44:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-301 (OHE Gang)
HIST-02660,TASK-02703,2026-02-27T23:57:00,2026-02-28T01:59:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-301 (OHE Gang)
HIST-02661,TASK-02704,2026-05-29T00:13:00,2026-05-29T02:18:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-202
HIST-02662,TASK-02705,2023-10-24T00:17:00,2023-10-24T02:21:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-302
HIST-02663,TASK-02706,2024-01-22T00:14:00,2024-01-22T02:17:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-202
HIST-02664,TASK-02707,2024-04-20T23:31:00,2024-04-21T01:35:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-301 (OHE Gang)
HIST-02665,TASK-02708,2024-07-20T00:08:00,2024-07-20T02:07:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-301 (OHE Gang)
HIST-02666,TASK-02709,2024-10-17T23:56:00,2024-10-18T01:53:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-302
HIST-02667,TASK-02710,2025-01-15T23:51:00,2025-01-16T01:48:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-101 (Engineering Gang)
HIST-02668,TASK-02711,2025-04-16T00:13:00,2025-04-16T02:11:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-302
HIST-02669,TASK-02712,2025-07-14T23:43:00,2025-07-15T01:38:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-301 (OHE Gang)
HIST-02670,TASK-02713,2025-10-12T23:32:00,2025-10-13T01:36:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-302
HIST-02671,TASK-02714,2026-01-11T00:27:00,2026-01-11T02:26:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-302
HIST-02672,TASK-02715,2026-04-11T00:20:00,2026-04-11T02:17:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-101 (Engineering Gang)
HIST-02673,TASK-02716,2026-07-10T00:28:00,2026-07-10T02:29:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-201 (Signal Staff)
HIST-02689,TASK-02732,2023-10-20T00:20:00,2023-10-20T02:16:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,116,T-302
HIST-02690,TASK-02733,2024-01-18T00:22:00,2024-01-18T02:27:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-101 (Engineering Gang)
HIST-02691,TASK-02734,2024-04-16T23:42:00,2024-04-17T01:41:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-201 (Signal Staff)
HIST-02692,TASK-02735,2024-07-15T23:58:00,2024-07-16T01:57:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-101 (Engineering Gang)
HIST-02693,TASK-02736,2024-10-13T23:39:00,2024-10-14T01:33:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-202
HIST-02694,TASK-02737,2025-01-12T00:20:00,2025-01-12T02:20:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-202
HIST-02695,TASK-02738,2025-04-12T00:11:00,2025-04-12T02:13:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-202
HIST-02696,TASK-02739,2025-07-10T23:52:00,2025-07-11T01:48:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,116,T-101 (Engineering Gang)
HIST-02697,TASK-02740,2025-10-08T23:59:00,2025-10-09T01:56:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-102
HIST-02698,TASK-02741,2026-01-07T00:30:00,2026-01-07T02:30:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-201 (Signal Staff)
HIST-02699,TASK-02742,2026-04-06T23:46:00,2026-04-07T01:51:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-302
HIST-02700,TASK-02743,2026-07-06T00:07:00,2026-07-06T02:05:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-302
HIST-02701,TASK-02744,2023-08-31T00:29:00,2023-08-31T02:26:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-301 (OHE Gang)
HIST-02702,TASK-02745,2023-11-28T23:33:00,2023-11-29T01:35:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-202
HIST-02703,TASK-02746,2024-02-26T23:36:00,2024-02-27T01:32:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,116,T-302
HIST-02704,TASK-02747,2024-05-26T23:54:00,2024-05-27T01:48:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-101 (Engineering Gang)
HIST-02705,TASK-02748,2024-08-24T23:30:00,2024-08-25T01:24:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-301 (OHE Gang)
HIST-02706,TASK-02749,2024-11-23T00:02:00,2024-11-23T02:05:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-301 (OHE Gang)
HIST-02707,TASK-02750,2025-02-21T00:16:00,2025-02-21T02:17:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-302
HIST-02708,TASK-02751,2025-05-22T00:24:00,2025-05-22T02:27:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-302
HIST-02709,TASK-02752,2025-08-19T23:38:00,2025-08-20T01:40:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-302
HIST-02710,TASK-02753,2025-11-17T23:46:00,2025-11-18T01:46:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-101 (Engineering Gang)
HIST-02711,TASK-02754,2026-02-15T23:30:00,2026-02-16T01:34:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-202
HIST-02712,TASK-02755,2026-05-16T23:48:00,2026-05-17T01:50:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-201 (Signal Staff)
HIST-02722,TASK-02765,2023-09-26T23:39:00,2023-09-27T01:40:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-101 (Engineering Gang)
HIST-02723,TASK-02766,2023-12-26T00:01:00,2023-12-26T02:04:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-101 (Engineering Gang)
HIST-02724,TASK-02767,2024-03-24T23:37:00,2024-03-25T01:32:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-301 (OHE Gang)
HIST-02725,TASK-02768,2024-06-23T00:02:00,2024-06-23T02:07:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-201 (Signal Staff)
HIST-02726,TASK-02769,2024-09-20T23:46:00,2024-09-21T01:49:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-101 (Engineering Gang)
HIST-02727,TASK-02770,2024-12-20T00:08:00,2024-12-20T02:06:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-301 (OHE Gang)
HIST-02728,TASK-02771,2025-03-20T00:29:00,2025-03-20T02:32:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-302
HIST-02729,TASK-02772,2025-06-17T23:56:00,2025-06-18T01:59:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-201 (Signal Staff)
HIST-02730,TASK-02773,2025-09-15T23:37:00,2025-09-16T01:35:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-102
HIST-02731,TASK-02774,2025-12-15T00:15:00,2025-12-15T02:15:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-202
HIST-02732,TASK-02775,2026-03-14T23:35:00,2026-03-15T01:40:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-302
HIST-02733,TASK-02776,2026-06-12T23:33:00,2026-06-13T01:27:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-101 (Engineering Gang)
HIST-02737,TASK-02780,2023-10-02T00:10:00,2023-10-02T02:15:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-302
HIST-02738,TASK-02781,2023-12-30T23:59:00,2023-12-31T02:03:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-201 (Signal Staff)
HIST-02739,TASK-02782,2024-03-29T23:44:00,2024-03-30T01:44:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-302
HIST-02740,TASK-02783,2024-06-28T00:21:00,2024-06-28T02:26:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,125,T-201 (Signal Staff)
HIST-02741,TASK-02784,2024-09-25T23:54:00,2024-09-26T01:54:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-101 (Engineering Gang)
HIST-02742,TASK-02785,2024-12-24T23:48:00,2024-12-25T01:44:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,116,T-301 (OHE Gang)
HIST-02743,TASK-02786,2025-03-24T23:55:00,2025-03-25T01:59:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-201 (Signal Staff)
HIST-02744,TASK-02787,2025-06-23T00:21:00,2025-06-23T02:21:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-302
HIST-02745,TASK-02788,2025-09-21T00:01:00,2025-09-21T01:58:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-202
HIST-02746,TASK-02789,2025-12-20T00:11:00,2025-12-20T02:05:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-201 (Signal Staff)
HIST-02747,TASK-02790,2026-03-20T00:02:00,2026-03-20T02:04:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-302
HIST-02748,TASK-02791,2026-06-18T00:06:00,2026-06-18T02:09:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-101 (Engineering Gang)
HIST-02758,TASK-02801,2023-10-28T23:35:00,2023-10-29T01:39:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-301 (OHE Gang)
HIST-02759,TASK-02802,2024-01-27T00:17:00,2024-01-27T02:16:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-202
HIST-02760,TASK-02803,2024-04-26T00:02:00,2024-04-26T02:04:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-302
HIST-02761,TASK-02804,2024-07-25T00:26:00,2024-07-25T02:21:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-301 (OHE Gang)
HIST-02762,TASK-02805,2024-10-22T23:51:00,2024-10-23T01:46:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-301 (OHE Gang)
HIST-02763,TASK-02806,2025-01-21T00:07:00,2025-01-21T02:05:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-301 (OHE Gang)
HIST-02764,TASK-02807,2025-04-20T23:40:00,2025-04-21T01:41:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-301 (OHE Gang)
HIST-02765,TASK-02808,2025-07-19T23:45:00,2025-07-20T01:46:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-201 (Signal Staff)
HIST-02766,TASK-02809,2025-10-17T23:38:00,2025-10-18T01:33:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,115,T-201 (Signal Staff)
HIST-02767,TASK-02810,2026-01-15T23:38:00,2026-01-16T01:38:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,120,T-201 (Signal Staff)
HIST-02768,TASK-02811,2026-04-15T23:46:00,2026-04-16T01:49:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-102
HIST-02769,TASK-02812,2026-07-15T00:29:00,2026-07-15T02:30:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-201 (Signal Staff)
HIST-02779,TASK-02822,2023-09-02T00:16:00,2023-09-02T02:14:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-101 (Engineering Gang)
HIST-02780,TASK-02823,2023-11-30T23:43:00,2023-12-01T01:37:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-201 (Signal Staff)
HIST-02781,TASK-02824,2024-02-28T23:47:00,2024-02-29T01:51:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,124,T-201 (Signal Staff)
HIST-02782,TASK-02825,2024-05-28T23:31:00,2024-05-29T01:25:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-101 (Engineering Gang)
HIST-02783,TASK-02826,2024-08-26T23:43:00,2024-08-27T01:37:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-102
HIST-02784,TASK-02827,2024-11-24T23:49:00,2024-11-25T01:52:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,123,T-201 (Signal Staff)
HIST-02785,TASK-02828,2025-02-22T23:35:00,2025-02-23T01:32:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,117,T-102
HIST-02786,TASK-02829,2025-05-24T00:11:00,2025-05-24T02:10:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-302
HIST-02787,TASK-02830,2025-08-22T00:25:00,2025-08-22T02:27:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-301 (OHE Gang)
HIST-02788,TASK-02831,2025-11-19T23:51:00,2025-11-20T01:52:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-202
HIST-02789,TASK-02832,2026-02-17T23:38:00,2026-02-18T01:40:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-102
HIST-02790,TASK-02833,2026-05-19T00:00:00,2026-05-19T01:54:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-302
HIST-02791,TASK-02834,2023-08-31T23:57:00,2023-09-01T01:51:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,114,T-301 (OHE Gang)
HIST-02792,TASK-02835,2023-11-30T00:06:00,2023-11-30T02:05:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-202
HIST-02793,TASK-02836,2024-02-28T00:29:00,2024-02-28T02:30:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,121,T-202
HIST-02794,TASK-02837,2024-05-28T00:07:00,2024-05-28T02:09:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,122,T-202
HIST-02795,TASK-02838,2024-08-26T00:29:00,2024-08-26T02:28:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,119,T-201 (Signal Staff)
HIST-02796,TASK-02839,2024-11-23T23:52:00,2024-11-24T01:50:00,Routine PM: Quarterly Point Machine Overhaul & Lubrication.,COMPLETED,118,T-202
